Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#32,Zach Graham,36.6,2,1,0,0.0,5.0,1,0,22,42,3,6,4,7,5,8,3,1,4
#6,Graterol,27.5,1,0,3,3.0,1.0,2,1,12,26,0,1,6,11,0,1,3,4,7
#4,Arthur,29.0,1,0,1,2.0,4.0,2,0,12,21,0,1,5,7,2,4,5,0,5
#23,Nezinho,29.8,4,0,0,5.0,7.0,3,0,9,26,2,6,0,2,3,4,3,0,3
#9,Rafa Moreira,21.9,1,2,1,4.0,3.0,0,0,7,20,1,4,1,3,2,2,0,0,0
#7,Pedrinho Rava,13.2,1,0,0,1.0,0.0,2,0,4,6,0,0,2,3,0,0,0,0,0
#3,Gui Santos,15.8,1,1,0,2.0,0.0,2,0,3,10,1,2,0,2,0,0,3,0,3
#5,Marcelão,16.0,1,1,0,1.0,1.0,1,0,2,4,0,0,1,2,0,0,2,1,3
#13,Andrezão,10.2,0,0,1,3.0,0.0,1,0,0,8,0,2,0,1,0,0,0,2,2
#17,Danilo,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#20,Rodrigo,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,12,5,6,21.0,21.0,14,1,71,163,7,22,19,38,12,19,23,8,31
#44,Renan,22.4,1,0,0,2.0,3.0,2,2,14,25,0,3,6,7,2,2,4,3,7
#14,Georginho,19.2,2,0,0,2.0,4.0,3,0,14,27,3,7,0,0,5,6,5,1,6
#23,Léo Meindl,20.9,4,1,1,3.0,3.0,1,0,13,30,0,3,4,8,5,5,4,2,6
#2,Yago,21.1,3,0,0,3.0,6.0,0,0,11,13,1,1,2,3,4,4,3,0,3
#11,Antonio,19.3,2,1,0,1.0,1.0,1,0,11,20,1,3,4,4,0,1,3,1,4
#0,Roquemore,25.4,4,1,0,2.0,1.0,2,0,9,10,2,2,1,1,1,2,3,0,3
#33,Eddy,21.3,0,0,0,1.0,0.0,0,0,7,23,1,5,2,4,0,0,1,1,2
#87,Guilherme,9.4,0,0,0,3.0,0.0,1,0,7,7,1,1,2,2,0,0,2,1,3
#17,Du Sommer,9.9,0,1,0,2.0,0.0,0,0,4,11,0,1,2,4,0,0,1,0,1
#10,Vitão,13.2,1,1,0,1.0,0.0,0,0,3,8,1,2,0,1,0,0,1,1,2
#20,Dikembe,6.2,0,0,0,1.0,0.0,1,1,2,6,0,0,1,3,0,0,0,0,0
#5,Beto,11.8,1,3,0,0.0,2.0,1,0,2,6,0,0,0,2,2,2,1,2,3
Equipe,Equipe,0.0,18,8,1,21.0,20.0,13,3,97,186,10,28,24,39,19,22,32,13,45
