Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#2,Fuller,34.8,3,1,0,1.0,5.0,2,0,25,43,5,9,3,6,4,4,3,0,3
#21,Parodi,29.8,4,1,1,0.0,2.0,2,0,16,34,4,6,2,8,0,0,3,0,3
#12,Giovannoni,25.5,0,0,0,2.0,3.0,2,0,11,29,1,3,3,9,2,2,2,0,2
#15,Aguiar,14.1,0,0,0,1.0,1.0,0,0,5,13,1,3,0,1,2,2,0,0,0
#77,Gui Bento,6.8,1,2,0,1.0,1.0,0,1,5,12,0,2,2,2,1,2,1,0,1
#11,Teichmann,21.7,2,4,2,4.0,1.0,2,1,4,6,0,0,2,2,0,2,9,2,11
#0,Douglas Santos,7.2,0,0,0,0.0,1.0,0,0,3,5,0,0,1,2,1,1,0,0,0
#12,Humberto,30.1,3,1,1,5.0,1.0,0,0,2,18,0,4,1,3,0,0,0,0,0
#6,Shilton,7.4,3,0,0,1.0,0.0,2,0,2,2,0,0,1,1,0,0,0,0,0
#33,Abner,12.6,0,2,0,1.0,0.0,0,0,0,8,0,0,0,4,0,0,0,1,1
#3,Nicolas Ronsini,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#10,Gustavinho,10.2,3,1,0,2.0,1.0,1,0,0,0,0,0,0,0,0,0,1,1,2
Equipe,Equipe,0.0,19,12,4,18.0,16.0,11,2,73,170,11,27,15,38,10,13,20,5,25
#25,Nesbitt,20.1,0,1,0,2.0,1.0,3,0,22,29,5,6,3,5,1,1,3,1,4
#16,Olivinha,19.3,1,1,0,0.0,4.0,1,0,16,21,1,2,3,4,7,7,3,4,7
#11,Marquinhos,27.6,3,1,0,2.0,3.0,2,0,10,29,1,4,2,7,3,3,4,0,4
#9,Deryk,20.4,0,1,0,2.0,1.0,1,0,10,13,2,3,2,2,0,0,2,0,2
#17,Varejão,22.0,0,0,0,0.0,1.0,0,0,10,18,0,0,5,9,0,0,6,4,10
#7,Jhonatan,18.7,4,0,0,1.0,1.0,0,1,8,15,2,3,1,3,0,0,3,0,3
#6,Balbi,27.2,12,2,0,1.0,3.0,4,0,7,24,2,4,0,5,1,2,5,1,6
#12,Mineiro,16.2,0,0,0,1.0,1.0,1,0,4,11,0,1,2,4,0,0,4,0,4
#8,Crescenzi,3.3,1,1,0,1.0,0.0,1,0,3,5,1,1,0,1,0,0,1,0,1
#5,Davi,21.5,1,0,0,5.0,2.0,3,0,2,9,0,1,1,3,0,0,4,1,5
#13,Matheus Weber,1.8,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#8,Ruan,1.8,0,0,0,1.0,0.0,0,0,0,2,0,0,0,1,0,0,0,0,0
Equipe,Equipe,0.0,22,8,0,16.0,17.0,17,1,92,176,14,25,19,44,12,13,35,14,49
