Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#32,Zach Graham,44.9,3,1,0,1.0,5.0,3,0,33,62,4,11,5,9,11,11,7,0,7
#32,Ricky Sánchez,38.0,3,2,1,5.0,3.0,2,0,18,28,4,7,2,2,2,3,2,2,4
#4,Arthur,27.6,5,0,0,4.0,6.0,1,0,14,21,1,2,4,5,3,5,3,2,5
#9,Rafa Moreira,30.9,1,0,0,5.0,2.0,0,0,10,31,3,9,0,1,1,2,4,2,6
#23,Nezinho,42.4,9,2,0,4.0,6.0,1,0,9,34,1,7,1,4,4,5,5,0,5
#22,Pedro,24.4,1,1,0,1.0,2.0,2,0,8,19,0,1,2,6,4,4,5,0,5
#6,Graterol,12.0,0,0,3,4.0,1.0,1,0,7,15,1,1,2,6,0,0,2,0,2
#7,Pedrinho Rava,7.6,0,0,0,2.0,2.0,0,0,4,12,0,1,1,3,2,3,1,0,1
#20,Rodrigo,5.3,0,0,0,1.0,0.0,0,1,2,4,0,0,1,2,0,0,0,2,2
#13,Andrezão,11.2,1,0,0,4.0,1.0,1,0,0,5,0,1,0,0,0,2,0,1,1
#9,Luis,1.2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#5,Marcelão,4.8,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,2
Equipe,Equipe,0.0,23,6,4,32.0,28.0,12,1,105,231,14,40,18,38,27,35,30,14,44
#11,Jefferson,47.6,8,0,0,1.0,9.0,2,0,37,62,4,6,7,16,11,12,9,2,11
#8,Cauê,34.4,2,0,1,4.0,2.0,3,0,17,24,3,4,3,4,2,4,8,0,8
#28,Lucas,41.4,1,0,1,4.0,8.0,2,0,16,31,0,1,7,12,2,4,6,2,8
#10,Gustavo,31.3,1,0,0,5.0,2.0,1,0,11,22,0,3,4,5,3,3,3,0,3
#3,Gui Santos,16.3,1,1,0,2.0,2.0,0,0,11,15,1,2,3,3,2,3,1,0,1
#30,Enzo,42.8,4,2,0,3.0,5.0,1,0,10,36,2,10,0,0,4,6,4,3,7
#11,Vinicius,11.1,0,0,0,2.0,3.0,1,1,6,10,0,0,1,3,4,4,0,3,3
#7,Renato,14.8,1,0,0,2.0,0.0,0,0,3,5,1,1,0,1,0,0,4,2,6
#20,Pará,10.4,1,0,0,5.0,1.0,2,0,2,6,0,0,0,2,2,2,0,0,0
#2,Fúlvio,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,19,3,2,29.0,32.0,14,1,113,211,11,27,25,46,30,38,36,14,50
