Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#9,Lucas Dias,33.7,4,0,1,1.0,6.0,1,0,21,35,3,7,4,5,4,4,1,3,4
#30,Hettsheimeir,16.5,2,0,0,3.0,7.0,1,1,16,30,0,2,3,6,10,12,2,3,5
#4,Alexey,24.4,7,1,0,3.0,0.0,2,0,16,16,4,4,2,2,0,0,0,1,1
#32,David Jackson,36.3,1,0,0,2.0,5.0,2,0,15,26,1,3,5,7,2,3,2,0,2
#5,Elinho,27.2,1,0,0,4.0,1.0,1,0,12,20,3,4,1,3,1,2,3,0,3
#15,Cipolini,16.2,1,0,0,0.0,2.0,2,2,6,15,0,2,3,4,0,1,3,1,4
#18,Jimmy,25.3,1,0,0,3.0,3.0,1,0,5,17,1,5,1,1,0,0,3,1,4
#40,André Goes,17.5,3,2,0,0.0,1.0,1,0,4,7,0,1,2,2,0,0,1,0,1
#33,Guilherme,2.5,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1
#5,Cassiano,0.6,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#23,Augusto,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#11,Edu Marília,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,20,3,1,18.0,25.0,11,3,95,166,12,28,21,30,17,22,18,12,30
#13,Schneider,20.4,1,0,1,3.0,0.0,0,0,22,43,6,11,2,5,0,0,0,3,3
#12,Pedro,27.4,0,1,1,3.0,3.0,3,0,15,21,1,3,5,5,2,2,2,3,5
#24,Douglas Nunes,23.7,3,1,1,1.0,2.0,0,1,12,15,0,1,5,5,2,2,3,0,3
#41,Mineiro,18.1,0,0,0,3.0,3.0,1,0,11,15,0,0,3,5,5,5,2,0,2
#5,Hélio,23.3,2,0,0,2.0,2.0,1,0,8,17,2,3,0,3,2,2,1,0,1
#32,Sahdi,24.8,9,2,0,2.0,1.0,0,0,8,14,2,4,1,1,0,0,1,1,2
#9,Pastor,20.5,0,0,0,3.0,2.0,0,0,7,12,1,2,2,3,0,0,0,0,0
#15,Márcio,15.0,0,0,0,2.0,2.0,1,0,3,8,0,1,1,2,1,1,2,0,2
#10,Panunzio,0.1,0,0,0,0.0,0.0,0,0,3,3,1,1,0,0,0,0,0,0,0
#44,Coimbra,15.8,1,0,0,5.0,1.0,4,0,2,8,0,0,1,4,0,0,1,1,2
#32,Johnson,11.0,2,0,0,2.0,0.0,0,0,2,7,0,1,1,2,0,0,1,0,1
Equipe,Equipe,0.0,18,4,3,27.0,16.0,12,1,93,163,13,27,21,35,12,12,14,9,23
