Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#11,Jefferson,24.6,2,0,0,3.0,4.0,1,0,15,36,1,5,2,6,8,9,1,2,3
#30,Enzo,29.3,1,2,0,4.0,2.0,0,0,13,18,4,5,0,0,1,3,0,1,1
#4,Larry,32.2,5,0,0,0.0,4.0,1,0,12,33,1,5,3,7,3,4,6,1,7
#28,Lucas,21.2,1,0,0,2.0,6.0,3,0,10,21,2,3,1,3,2,6,8,4,12
#10,Gustavo,24.1,2,0,0,1.0,3.0,0,0,9,17,1,3,3,4,0,0,1,0,1
#8,Cauê,22.8,0,1,1,2.0,0.0,0,0,8,16,2,4,1,2,0,0,1,0,1
#11,Vinicius,7.8,0,0,0,2.0,0.0,1,0,4,4,0,0,2,2,0,0,1,1,2
#20,Pará,10.8,0,1,0,2.0,0.0,0,0,2,9,0,1,1,3,0,0,1,1,2
#10,Alex,16.5,3,1,0,4.0,3.0,4,0,2,21,0,5,0,2,2,2,3,0,3
#7,Renato,2.0,0,0,0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
#11,Emanuel,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#2,Fúlvio,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,14,5,1,21.0,22.0,12,0,75,175,11,31,13,29,16,24,24,10,34
#32,Zach Graham,33.6,1,0,0,2.0,3.0,3,0,24,33,4,6,5,6,2,3,2,0,2
#13,Andrezão,28.0,3,0,1,3.0,3.0,1,0,16,21,0,1,7,7,2,4,1,2,3
#6,Graterol,33.5,1,2,0,4.0,5.0,2,0,11,14,0,0,5,6,1,2,3,2,5
#23,Nezinho,35.7,7,2,0,4.0,4.0,3,0,6,32,1,6,1,5,1,4,4,0,4
#9,Rafa Moreira,20.0,1,0,1,3.0,1.0,0,0,6,20,1,4,1,3,1,2,7,0,7
#4,Arthur,24.5,3,1,0,3.0,1.0,3,0,4,19,1,3,0,4,1,2,5,1,6
#5,Marcelão,6.4,0,0,1,1.0,0.0,0,0,4,6,0,0,2,3,0,0,2,2,4
#3,Gui Santos,9.7,0,0,0,3.0,1.0,2,0,3,5,1,1,0,1,0,0,1,0,1
#7,Pedrinho Rava,6.0,0,0,0,0.0,1.0,0,0,2,8,0,2,1,1,0,0,1,0,1
#20,Rodrigo,2.5,0,0,0,0.0,0.0,0,0,0,2,0,0,0,1,0,0,0,0,0
Equipe,Equipe,0.0,16,5,3,24.0,19.0,15,0,76,160,8,23,22,37,8,17,29,8,37
