,Quarto,Tempo,Time,placar_casa,placar_visitante,Indicador,Nomes
0,5,00:00,NaN,86,84,fim_partida,
1,5,00:02,CAX,86,84,2_Pts_T,Alex
2,5,00:03,MIN,86,84,substituicao_entra,Teichmann
3,5,00:03,MIN,86,84,substituicao_sai,Gegê
4,5,00:03,CAX,86,84,substituicao_entra,Pedro
5,5,00:03,CAX,86,84,substituicao_sai,Paranhos
6,5,00:03,CAX,86,84,tempo_tecnico,Caxias do Sul
7,5,00:03,MIN,86,84,AS,Roquemore
8,5,00:03,MIN,86,84,3_Pts_C,Gegê
9,5,00:23,MIN,83,84,RD,Gegê
10,5,00:26,CAX,83,84,3_Pts_T,Cauê V 
11,5,00:27,CAX,83,84,RO,Paranhos
12,5,00:30,CAX,83,84,2_Pts_T,Cafferata
13,5,00:51,MIN,83,84,AS,Gegê
14,5,00:51,MIN,83,84,2_Pts_C,Wesley
15,5,01:03,CAX,81,84,LL_Pts_C,Cauê B 
16,5,01:03,CAX,81,83,substituicao_entra,Paranhos
17,5,01:03,CAX,81,83,substituicao_sai,Pedro
18,5,01:03,CAX,81,83,FR,Cauê B 
19,5,01:03,MIN,81,83,FC,Wesley
20,5,01:03,CAX,81,83,AS,Pedro
21,5,01:03,CAX,81,83,EN,Cauê B 
22,5,01:07,CAX,81,81,BR,Pedro
23,5,01:07,MIN,81,81,ER,Gegê
24,5,01:19,MIN,81,81,RD,Roquemore
25,5,01:24,MIN,81,81,TO,Roquemore
26,5,01:24,CAX,81,81,2_Pts_T,Cauê B 
27,5,01:35,CAX,81,81,substituicao_entra,Pedro
28,5,01:35,CAX,81,81,substituicao_sai,Paranhos
29,5,01:35,MIN,81,81,ER,
30,5,01:35,MIN,81,81,3_Pts_T,Gegê
31,5,01:59,MIN,81,81,BR,Roquemore
32,5,01:59,CAX,81,81,ER,Cauê V 
33,5,02:17,CAX,81,81,BR,Cauê B 
34,5,02:17,MIN,81,81,ER,Gegê
35,5,02:35,CAX,81,81,substituicao_entra,Paranhos
36,5,02:35,CAX,81,81,substituicao_sai,Marcão
37,5,02:35,MIN,81,81,FR,Wesley
38,5,02:35,CAX,81,81,ER,Marcão
39,5,02:35,CAX,81,81,FC_O,Marcão
40,5,02:46,CAX,81,81,RO,Alex
41,5,02:48,CAX,81,81,3_Pts_T,Cauê B 
42,5,03:08,MIN,81,81,2_Pts_C,Wesley
43,5,03:12,MIN,79,81,RO,Wesley
44,5,03:12,MIN,79,81,2_Pts_T,Roquemore
45,5,03:43,CAX,79,81,2_Pts_C,Cauê B 
46,5,03:52,CAX,79,79,RD,Marcão
47,5,03:54,MIN,79,79,3_Pts_T,Roquemore
48,5,04:08,CAX,79,79,LL_Pts_C,Marcão
49,5,04:08,CAX,79,78,LL_Pts_C,Marcão
50,5,04:08,CAX,79,77,FR,Marcão
51,5,04:08,MIN,79,77,FC,Rush
52,5,04:24,MIN,79,77,LL_Pts_C,Parisotto
53,5,04:24,MIN,78,77,LL_Pts_C,Parisotto
54,5,04:24,MIN,77,77,FR,Parisotto
55,5,04:24,CAX,77,77,FC,Marcão
56,5,04:39,MIN,77,77,RD,Rush
57,5,04:41,CAX,77,77,3_Pts_T,Alex
58,5,05:00,Início do  de período de prorragação,77,77,,
59,4,00:00,NaN,77,77,fim_quarto, 
60,4,00:01,MIN,77,77,3_Pts_T,Roquemore
61,4,00:02,MIN,77,77,BR,Roquemore
62,4,00:02,CAX,77,77,ER,Marcão
63,4,00:02,MIN,77,77,LL_Pts_C,Gegê
64,4,00:02,MIN,76,77,LL_Pts_C,Gegê
65,4,00:02,MIN,75,77,LL_Pts_C,Gegê
66,4,00:02,MIN,74,77,FR,Gegê
67,4,00:02,CAX,74,77,FC,Alex
68,4,00:06,CAX,74,77,LL_Pts_C,Cafferata
69,4,00:06,CAX,74,76,LL_Pts_C,Cafferata
70,4,00:06,CAX,74,75,FR,Cafferata
71,4,00:06,MIN,74,75,FC,Rush
72,4,00:07,MIN,74,75,ER,Roquemore
73,4,00:11,MIN,74,75,substituicao_entra,Rush
74,4,00:11,MIN,74,75,substituicao_sai,Teichmann
75,4,00:11,CAX,74,75,,
76,4,00:11,CAX,74,75,substituicao_entra,Marcão
77,4,00:11,CAX,74,75,substituicao_sai,Paranhos
78,4,00:11,CAX,74,75,tempo_tecnico,Caxias do Sul
79,4,00:11,MIN,74,75,AS,Gegê
