Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#5,César,37.5,1,0,0,2.0,6.0,2,0,16,32,4,8,1,3,2,2,3,0,3
#5,Hélio,30.8,2,1,0,2.0,2.0,4,0,11,28,2,4,2,7,1,2,1,1,2
#12,Mathias,20.6,1,1,0,3.0,2.0,2,1,8,15,0,1,4,6,0,0,5,0,5
#15,Márcio,25.8,1,2,0,0.0,1.0,2,0,8,21,2,5,0,2,2,2,1,0,1
#22,Jones,21.5,0,1,0,2.0,1.0,0,0,7,18,1,4,1,2,2,2,2,1,3
#16,Alemão,17.7,0,1,0,4.0,2.0,0,0,4,10,0,0,1,3,2,4,4,0,4
#2,Brown,18.9,4,0,0,4.0,1.0,0,0,4,12,0,2,2,3,0,0,4,1,5
#7,Lucas,26.5,7,0,0,4.0,0.0,1,0,2,10,0,2,1,2,0,0,3,0,3
#13,Wesley,0.8,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#24,Gradnigo,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#28,Solano,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#18,Alef,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,16,6,0,22.0,15.0,13,1,60,146,9,26,12,28,9,12,24,3,27
#9,Paulinho,40.0,4,1,0,3.0,7.0,4,0,22,42,3,7,5,8,3,5,5,0,5
#23,Leonardo,18.4,2,1,0,4.0,3.0,2,1,12,15,0,0,6,7,0,1,3,4,7
#19,Molony-Benjamin,27.8,0,1,0,2.0,1.0,1,1,10,15,0,0,5,7,0,1,1,3,4
#26,Betinho,32.2,1,0,0,1.0,3.0,2,0,9,32,1,6,1,5,4,4,6,1,7
#21,B. Fiorotto,24.0,2,0,0,3.0,4.0,3,1,5,24,0,2,2,6,1,6,3,1,4
#17,Rashaun,22.3,0,0,0,0.0,1.0,2,0,4,15,0,3,2,2,0,2,1,0,1
#14,Sualisson,11.2,0,1,0,1.0,0.0,1,0,2,4,0,0,1,2,0,0,4,0,4
#5,Davi,11.0,0,0,0,0.0,2.0,0,0,2,4,0,0,1,2,0,0,2,0,2
#5,Armani,3.3,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#33,Felipe,10.0,0,0,0,1.0,0.0,0,0,0,3,0,1,0,0,0,0,0,0,0
#32,Leal,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#24,Laster,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,9,4,0,16.0,21.0,16,3,66,154,4,19,23,39,8,19,27,12,39
