Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#24,Paranhos,27.1,3,2,3,3.0,5.0,3,3,24,34,0,0,10,12,4,10,7,2,9
#10,Alex,22.1,2,1,0,2.0,0.0,1,0,13,29,1,5,5,7,0,0,1,0,1
#4,Cauê,27.9,3,1,0,2.0,6.0,5,0,12,25,0,3,2,3,8,10,3,3,6
#42,Cafferata,24.5,2,1,0,2.0,4.0,0,0,11,21,3,5,1,3,0,0,2,0,2
#11,Vinicius,26.9,5,1,1,4.0,4.0,1,1,7,16,0,2,3,4,1,2,5,1,6
#27,Buboltz,13.3,3,0,0,3.0,0.0,0,0,7,12,1,2,2,3,0,0,1,0,1
#22,Pedro,19.4,3,1,0,4.0,1.0,1,0,4,18,0,4,2,3,0,0,0,1,1
#49,Nandão,9.2,0,1,1,2.0,0.0,1,0,2,4,0,0,1,2,0,0,2,1,3
#29,Jonathan,5.7,0,0,0,2.0,0.0,0,0,2,2,0,0,1,1,0,0,0,0,0
#22,Dida,1.8,1,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#14,Jonas,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#8,Cauê,22.3,2,2,0,2.0,0.0,0,0,0,10,0,2,0,2,0,0,1,0,1
Equipe,Equipe,0.0,24,10,5,27.0,20.0,12,4,82,171,5,23,27,40,13,22,24,12,36
#0,Cook,30.1,1,0,0,1.0,6.0,3,0,24,40,3,7,3,5,9,9,1,3,4
#41,Mineiro,32.6,1,0,0,1.0,8.0,4,0,17,26,0,1,4,4,9,15,8,1,9
#8,Crescenzi,35.8,2,0,0,4.0,5.0,2,0,9,23,1,5,2,2,2,4,3,0,3
#3,Lucão,10.0,0,0,0,3.0,1.0,1,0,5,8,0,0,2,3,1,2,1,0,1
#3,Brite,4.8,1,1,0,2.0,1.0,1,0,3,3,1,1,0,0,0,0,0,0,0
#19,Drudi,19.6,4,0,0,2.0,0.0,1,0,2,18,0,2,1,6,0,0,3,1,4
#0,Branquinho,5.5,1,0,0,0.0,0.0,1,0,2,2,0,0,1,1,0,0,0,0,0
#22,Leandro,13.5,1,0,1,1.0,1.0,1,0,2,2,0,0,0,0,2,2,1,0,1
#11,Ferros,12.9,0,1,0,0.0,0.0,1,0,2,4,0,0,1,2,0,0,1,0,1
#4,Robinho,24.9,4,0,0,4.0,3.0,3,0,0,9,0,1,0,2,0,2,2,0,2
#13,Jackson,10.3,0,0,0,3.0,1.0,1,0,0,6,0,0,0,3,0,0,0,0,0
Equipe,Equipe,0.0,15,2,1,21.0,26.0,20,0,66,141,5,17,14,28,23,34,22,7,29
