Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
17,Flamengo,Vasco da Gama,1,Marcelinho,29.1,22,45,4,9,4,7,2,4,0,6,6,4,1,0,4.0,4.0,1,0
17,Flamengo,Vasco da Gama,1,Olivinha,20.8,12,22,0,2,3,4,6,8,1,5,6,2,0,0,4.0,4.0,0,0
17,Flamengo,Vasco da Gama,1,Marquinhos,35.9,12,33,0,3,4,8,4,8,2,5,7,1,0,0,3.0,7.0,1,0
17,Flamengo,Vasco da Gama,1,Rhett,10.3,11,13,1,1,3,3,2,4,0,0,0,1,0,1,1.0,2.0,0,1
17,Flamengo,Vasco da Gama,1,JP Batista,30.9,10,18,0,0,5,8,0,2,2,2,4,6,2,0,4.0,2.0,1,0
17,Flamengo,Vasco da Gama,1,Ramon,36.2,7,17,0,1,2,5,3,4,0,3,3,6,2,0,4.0,5.0,2,0
17,Flamengo,Vasco da Gama,1,João Vitor,6.5,6,6,0,0,3,3,0,0,1,1,2,0,0,0,4.0,0.0,0,0
17,Flamengo,Vasco da Gama,1,Pecos,14.8,5,11,0,0,2,5,1,1,0,2,2,3,1,0,2.0,2.0,1,0
17,Flamengo,Vasco da Gama,1,Pilar,11.6,4,11,0,1,2,4,0,0,0,3,3,0,2,0,2.0,1.0,0,0
17,Flamengo,Vasco da Gama,1,Danilo,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,Flamengo,Vasco da Gama,1,Humberto,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0,0
17,Flamengo,Vasco da Gama,1,Equipe,0.0,89,176,5,17,28,47,18,31,8,29,37,24,8,1,29.0,27.0,6,1
17,Vasco da Gama,Flamengo,2,Nezinho,33.6,18,51,3,11,3,6,3,6,1,2,3,7,1,0,3.0,7.0,4,0
17,Vasco da Gama,Flamengo,2,Lucas,24.8,15,31,0,3,4,6,7,10,2,3,5,1,0,0,3.0,7.0,0,2
17,Vasco da Gama,Flamengo,2,David Jackson,33.1,11,23,2,5,0,1,5,6,1,6,7,3,1,0,3.0,5.0,3,0
17,Vasco da Gama,Flamengo,2,Deodato,8.6,7,10,1,2,1,1,2,2,1,2,3,0,1,0,2.0,1.0,0,0
17,Vasco da Gama,Flamengo,2,Bruninho,9.2,7,9,1,1,1,2,2,2,0,1,1,0,0,0,3.0,1.0,2,0
17,Vasco da Gama,Flamengo,2,Hayes,15.4,6,8,0,0,3,4,0,0,0,1,1,0,0,0,2.0,2.0,0,0
17,Vasco da Gama,Flamengo,2,Giovannoni,25.6,6,27,1,5,1,4,1,4,1,8,9,2,0,1,1.0,1.0,1,0
17,Vasco da Gama,Flamengo,2,Dedé,10.4,5,16,1,4,1,2,0,0,1,1,2,0,0,0,5.0,0.0,1,0
17,Vasco da Gama,Flamengo,2,Gustavo,24.1,4,13,0,1,0,2,4,6,1,0,1,1,0,0,2.0,4.0,0,0
17,Vasco da Gama,Flamengo,2,Renato,15.2,2,2,0,0,0,0,2,2,1,0,1,2,0,0,3.0,1.0,1,0
17,Vasco da Gama,Flamengo,2,L. Felipe,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,Vasco da Gama,Flamengo,2,Fúlvio,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,Vasco da Gama,Flamengo,2,Equipe,0.0,81,190,9,32,14,28,26,38,11,27,38,16,3,1,27.0,29.0,12,2
