Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#1,Holloway,27.0,4,2,0,3.0,3.0,3,1,21,40,1,6,7,9,4,4,2,1,3
#10,Ansaloni,27.3,0,0,0,1.0,2.0,3,0,17,20,2,3,5,5,1,1,10,1,11
#36,Arthur,23.8,1,1,0,2.0,0.0,1,0,7,26,1,6,2,4,0,0,4,0,4
#18,Lupa,24.1,2,3,0,2.0,2.0,1,0,7,12,0,0,3,5,1,2,5,1,6
#3,Bennett,30.9,11,0,0,0.0,2.0,5,0,6,13,0,1,2,3,2,4,5,0,5
#50,Ware,17.1,0,0,1,4.0,1.0,0,0,6,11,0,1,2,3,2,2,1,0,1
#6,Gemerson,18.1,0,0,0,2.0,1.0,0,0,5,20,1,4,0,3,2,2,1,2,3
#11,Vitor,7.9,0,0,0,0.0,5.0,0,0,5,8,0,0,0,1,5,6,1,1,2
#77,Gui Bento,7.5,0,0,0,2.0,0.0,0,0,3,8,1,2,0,1,0,0,1,0,1
#4,Ruivo,10.8,2,0,0,2.0,0.0,1,0,3,9,1,3,0,0,0,0,2,0,2
#42,Mamedes,3.5,0,0,0,0.0,1.0,0,0,0,4,0,0,0,1,0,2,1,1,2
#50,Jonatan,2.2,0,0,0,0.0,1.0,0,0,0,2,0,0,0,0,0,2,0,0,0
Equipe,Equipe,0.0,20,6,1,18.0,18.0,15,1,80,173,7,26,21,35,17,25,35,8,43
#15,Márcio,26.6,0,0,0,4.0,4.0,1,0,15,25,3,4,1,4,4,5,0,0,0
#5,César,31.1,1,0,1,3.0,4.0,3,0,12,31,1,3,3,9,3,4,6,3,9
#5,Hélio,17.9,2,0,1,0.0,1.0,5,0,5,16,1,4,1,2,0,0,4,0,4
#2,Brown,31.4,5,4,0,2.0,2.0,1,0,5,26,0,4,2,6,1,2,5,1,6
#9,Pastor,11.7,0,1,0,0.0,2.0,1,0,4,21,0,4,2,4,0,1,0,2,2
#22,Jones,21.8,3,1,0,0.0,0.0,1,0,3,21,1,5,0,3,0,0,1,0,1
#16,Alemão,19.7,2,0,0,2.0,2.0,0,0,2,12,0,0,1,6,0,0,5,2,7
#12,Mathias,18.9,1,1,0,3.0,0.0,2,0,2,9,0,1,1,3,0,0,1,1,2
#13,Wesley,2.2,0,0,0,1.0,0.0,0,0,2,2,0,0,1,1,0,0,2,1,3
#7,Lucas,13.5,0,2,0,1.0,2.0,0,0,1,8,0,2,0,0,1,2,1,0,1
#24,Gradnigo,2.6,0,0,0,0.0,0.0,0,0,0,4,0,0,0,2,0,0,0,2,2
#18,Alef,2.9,0,0,0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,14,9,2,17.0,17.0,16,0,51,175,6,27,12,40,9,14,29,14,43
