Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#2,Okorie,29.4,5,3,0,1.0,3.0,2,0,14,37,3,6,1,8,3,3,2,0,2
#34,Kurtz,18.4,2,0,1,3.0,0.0,3,2,14,18,0,0,7,9,0,0,4,0,4
#4,Arthur,21.9,1,0,0,3.0,3.0,0,0,10,34,1,6,2,6,3,4,3,1,4
#14,Dawkins,31.9,5,1,0,1.0,5.0,2,0,10,23,2,5,1,3,2,2,2,1,3
#17,Edu Mariano,17.0,2,1,0,0.0,0.0,1,0,7,9,1,1,2,3,0,0,1,0,1
#40,André Goes,30.0,4,1,0,2.0,3.0,0,0,5,18,0,2,1,4,3,4,4,0,4
#35,Maique,32.6,1,0,0,1.0,2.0,3,1,5,19,0,1,2,7,1,2,5,5,10
#21,Murilo,17.4,2,0,0,4.0,1.0,2,0,3,13,0,1,1,4,1,2,2,0,2
#7,Renato,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#3,João Pedro,1.6,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1
#10,Vitinho,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#66,Marcelo,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,22,6,1,15.0,18.0,13,3,68,171,7,22,17,44,13,17,25,8,33
#0,Rhett,16.1,0,0,0,3.0,1.0,2,0,16,22,3,3,3,6,1,1,4,0,4
#16,Olivinha,29.6,0,1,0,1.0,1.0,0,0,15,29,1,5,5,6,2,2,6,1,7
#13,JP Batista,33.5,6,0,0,1.0,2.0,2,0,14,24,0,0,7,12,0,0,5,2,7
#11,Marquinhos,38.6,3,2,0,1.0,4.0,2,1,14,35,2,7,4,7,0,0,3,0,3
#14,Ramon,16.2,2,0,0,4.0,2.0,0,0,7,16,0,3,2,2,3,3,0,2,2
#8,Cubillan,30.4,4,1,0,3.0,1.0,4,0,5,21,1,5,1,3,0,0,2,1,3
#23,Pecos,28.7,4,0,0,4.0,3.0,3,0,4,14,0,2,2,4,0,0,3,1,4
#5,Pilar,7.1,0,0,0,1.0,1.0,0,0,1,7,0,1,0,1,1,2,1,0,1
#4,Marcelinho,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#0,João Vitor,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#17,Danilo,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,19,4,0,18.0,15.0,13,1,76,168,7,26,24,41,7,8,25,9,34
