Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#19,Leandrinho,26.9,3,2,0,2.0,7.0,1,0,21,45,1,4,7,12,4,9,3,1,4
#15,Cipolini,23.0,0,0,2,1.0,0.0,1,1,13,23,1,3,5,7,0,0,5,3,8
#11,Jefferson,14.2,0,0,1,0.0,1.0,2,0,11,25,1,5,4,5,0,0,3,2,5
#23,Léo Meindl,22.7,1,0,0,2.0,3.0,3,0,8,23,2,5,1,3,0,2,4,1,5
#12,Mineiro,21.2,0,1,0,2.0,0.0,1,2,6,10,0,0,3,5,0,0,4,2,6
#16,João Pedro,7.3,0,0,0,3.0,0.0,0,0,4,4,0,0,2,2,0,0,3,1,4
#7,Didi,12.3,2,1,1,1.0,2.0,1,2,4,7,0,1,2,2,0,0,3,0,3
#20,Gruber,14.4,0,0,0,1.0,0.0,0,0,3,6,1,2,0,0,0,0,2,0,2
#5,Cassiano,15.1,1,0,0,4.0,0.0,1,0,2,6,0,0,1,3,0,0,1,1,2
#55,Rafa Luz,16.6,5,0,1,2.0,2.0,2,0,0,2,0,0,0,1,0,0,2,1,3
#11,Antonio,12.2,1,0,0,0.0,0.0,0,0,0,5,0,1,0,1,0,0,0,0,0
#12,Pedro,14.4,2,0,0,0.0,2.0,0,0,0,9,0,1,0,3,0,0,0,0,0
Equipe,Equipe,0.0,15,4,5,18.0,17.0,12,5,72,165,6,22,25,44,4,11,32,13,45
#32,Johnson,32.7,0,2,0,2.0,2.0,0,0,15,32,3,6,2,6,2,2,2,0,2
#14,A. Bambu,31.2,1,0,0,1.0,1.0,3,0,11,23,3,5,0,3,2,2,2,0,2
#23,Stocks,40.0,5,1,0,4.0,7.0,4,0,6,35,0,3,1,11,4,4,5,0,5
#23,Weihermann,7.2,0,0,0,1.0,0.0,0,0,6,12,2,4,0,0,0,0,0,0,0
#10,Vezaro,29.8,2,2,0,3.0,1.0,1,0,6,18,1,4,1,2,1,2,0,1,1
#20,Tiagão,18.7,2,0,0,4.0,1.0,1,0,5,14,0,2,2,3,1,2,6,1,7
#7,Jerônimo,21.3,0,0,1,1.0,5.0,1,0,5,11,0,0,2,4,1,3,1,2,3
#54,J. Socas,10.3,0,0,2,0.0,1.0,0,0,2,4,0,0,1,2,0,0,3,0,3
#24,Biloca,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#8,Colimerio,8.9,1,0,1,1.0,0.0,0,0,0,4,0,0,0,2,0,0,1,2,3
Equipe,Equipe,0.0,11,5,4,17.0,18.0,11,0,56,153,9,24,9,33,11,15,25,8,33
