Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#4,Larry,32.0,6,2,0,1.0,2.0,1,0,16,34,2,4,4,10,2,2,2,2,4
#0,Tyrone,29.9,2,0,1,5.0,3.0,2,1,12,24,0,2,5,8,2,2,8,0,8
#21,Wesley,14.9,1,1,1,2.0,3.0,0,1,12,18,0,0,6,9,0,0,1,2,3
#8,Shamell,31.5,2,0,0,3.0,2.0,2,0,11,29,2,6,1,4,3,3,4,1,5
#18,Jimmy,30.8,1,1,0,2.0,1.0,2,0,7,25,1,7,1,1,2,2,3,2,5
#11,Filipin,17.8,1,2,0,1.0,4.0,0,0,6,17,1,3,0,2,3,4,2,1,3
#33,C. Torres,19.3,1,1,0,0.0,2.0,1,0,6,11,0,1,2,3,2,2,2,1,3
#9,Vithinho,13.3,1,1,0,0.0,0.0,0,0,2,15,0,1,1,6,0,0,0,0,0
#10,Fabricio,10.0,0,0,0,0.0,1.0,1,0,0,5,0,1,0,1,0,0,0,1,1
#9,Rafa Moreira,0.2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#11,Vieira,0.2,0,0,0,1.0,0.0,0,0,0,3,0,1,0,0,0,0,0,0,0
#32,Lessa,0.1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,15,8,2,15.0,18.0,10,2,72,181,6,26,20,44,14,15,24,14,38
#2,Brown,37.1,4,3,0,1.0,6.0,3,0,19,36,1,4,6,9,4,6,8,2,10
#5,César,32.1,1,0,0,3.0,3.0,3,0,15,26,3,4,2,5,2,4,0,0,0
#15,Márcio,29.8,0,0,0,1.0,3.0,0,0,12,25,2,6,1,1,4,5,1,0,1
#5,Hélio,35.5,3,0,0,4.0,0.0,4,0,6,17,2,5,0,1,0,0,3,0,3
#16,Alemão,12.6,1,1,0,2.0,0.0,2,0,6,8,0,0,3,4,0,0,2,1,3
#12,Mathias,26.9,2,1,1,4.0,1.0,2,1,6,13,0,1,3,5,0,0,3,1,4
#9,Pastor,9.2,1,0,0,0.0,1.0,2,0,3,6,1,2,0,0,0,0,4,1,5
#22,Jones,9.2,1,0,0,1.0,0.0,0,0,2,4,0,0,1,2,0,0,1,0,1
#13,Wesley,0.1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#24,Gradnigo,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#7,Lucas,7.6,0,0,0,3.0,1.0,2,0,0,3,0,1,0,0,0,0,2,0,2
#18,Alef,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,13,5,1,19.0,15.0,19,1,69,138,9,23,16,27,10,15,27,5,32
