Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#2,Fuller,20.1,1,0,0,0.0,4.0,1,0,15,29,2,5,0,2,9,10,2,1,3
#9,Deryk,15.5,2,3,0,2.0,1.0,2,0,13,27,2,5,3,5,1,2,1,0,1
#33,Eddy,14.0,1,0,0,0.0,0.0,0,0,12,12,4,4,0,0,0,0,1,0,1
#2,Yago,19.4,7,0,0,2.0,2.0,1,0,12,27,2,7,3,3,0,0,0,0,0
#7,Jhonatan,21.3,0,1,0,3.0,0.0,1,0,8,16,2,4,1,2,0,0,6,0,6
#5,Elinho,20.0,5,3,0,1.0,0.0,2,0,8,11,0,1,4,4,0,0,2,0,2
#17,Du Sommer,21.8,1,1,0,3.0,2.0,1,0,6,10,0,0,2,4,2,2,5,1,6
#25,Nesbitt,21.4,2,0,0,2.0,3.0,1,2,6,15,0,1,3,6,0,0,8,0,8
#9,Lucas Dias,23.1,2,0,1,0.0,1.0,1,0,4,15,0,3,2,3,0,0,3,1,4
#10,Vitão,11.1,1,2,0,4.0,1.0,1,0,3,6,1,2,0,0,0,0,0,0,0
#87,Guilherme,8.4,0,2,0,0.0,0.0,1,0,3,7,1,1,0,2,0,0,4,0,4
#13,Alex,4.0,0,0,0,1.0,1.0,0,0,2,3,0,0,1,1,0,1,0,2,2
Equipe,Equipe,0.0,22,12,1,19.0,15.0,15,2,92,178,14,33,19,32,12,15,33,6,39
#9,Pastor,26.4,3,0,0,1.0,3.0,1,0,16,27,2,4,3,5,4,5,2,2,4
#5,César,32.1,1,2,0,2.0,4.0,3,0,14,23,1,2,4,7,3,3,1,2,3
#2,Brown,28.6,5,2,0,1.0,4.0,2,0,14,38,1,3,5,13,1,3,3,1,4
#12,Mathias,19.8,0,2,0,3.0,0.0,1,2,10,16,0,0,5,8,0,0,3,2,5
#15,Márcio,26.5,3,1,0,1.0,1.0,0,0,5,24,1,6,1,3,0,0,0,0,0
#22,Jones,24.4,1,0,0,1.0,0.0,4,0,5,21,1,5,1,3,0,0,3,2,5
#16,Alemão,17.1,1,0,0,3.0,3.0,1,0,2,12,0,0,1,5,0,2,7,1,8
#13,Wesley,4.0,1,0,0,2.0,1.0,0,0,1,4,0,0,0,1,1,2,0,1,1
#5,Hélio,2.2,0,0,0,2.0,0.0,0,0,0,2,0,0,0,1,0,0,0,0,0
#7,Lucas,18.1,0,0,0,1.0,2.0,4,0,0,8,0,0,0,4,0,0,4,0,4
#28,Solano,0.9,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,15,7,0,17.0,18.0,16,2,67,175,6,20,20,50,9,15,26,15,41
