Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#23,Léo Meindl,38.9,4,1,1,2.0,7.0,0,0,25,44,3,5,5,10,6,9,4,2,6
#10,Coelho,34.4,2,3,0,2.0,5.0,3,0,16,30,2,6,3,3,4,6,5,0,5
#11,Jefferson,28.3,1,1,1,4.0,7.0,4,1,14,32,0,4,5,8,4,4,3,2,5
#12,Mineiro,22.4,0,2,1,5.0,6.0,0,0,11,20,0,0,3,6,5,8,2,2,4
#11,Antonio,29.8,4,1,0,3.0,1.0,2,1,7,12,1,2,1,2,2,2,4,0,4
#15,Cipolini,20.1,1,4,0,1.0,2.0,1,0,5,13,1,3,0,1,2,2,3,0,3
#12,Pedro,15.0,0,0,0,3.0,1.0,3,0,4,10,0,0,1,4,2,2,1,0,1
#5,Cassiano,3.9,0,0,0,2.0,0.0,0,0,3,3,1,1,0,0,0,0,0,1,1
#20,Gruber,4.7,0,1,0,0.0,1.0,1,0,2,2,0,0,1,1,0,0,0,0,0
#16,João Pedro,1.5,0,0,0,0.0,0.0,0,0,0,2,0,0,0,1,0,0,0,0,0
#33,Guilherme,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#7,Didi,1.2,0,1,0,0.0,0.0,0,0,0,3,0,1,0,0,0,0,0,0,0
Equipe,Equipe,0.0,12,14,3,23.0,30.0,15,2,87,171,8,22,19,36,25,33,23,11,34
#10,Alex,24.9,5,0,0,5.0,4.0,5,0,14,25,2,3,2,5,4,6,4,0,4
#13,Matulionis,23.2,0,1,1,3.0,0.0,1,0,14,23,4,7,1,1,0,0,1,0,1
#30,Hettsheimeir,25.8,2,1,0,3.0,4.0,0,0,13,20,0,1,5,7,3,3,1,1,2
#10,Duda,21.1,2,0,0,2.0,1.0,2,0,9,21,3,7,0,0,0,0,3,0,3
#0,Anthony,27.5,3,1,0,4.0,6.0,7,0,8,21,0,1,1,6,6,6,1,0,1
#7,Isaac,23.7,0,1,0,2.0,2.0,0,0,8,10,1,1,2,3,1,1,5,0,5
#44,Renan,25.3,2,2,0,3.0,1.0,2,0,7,17,2,4,0,2,1,1,3,2,5
#6,Shilton,16.0,0,0,1,3.0,4.0,2,0,6,8,0,0,2,3,2,2,1,0,1
#25,Gabriel Jaú,12.2,0,3,1,4.0,0.0,1,1,4,7,0,1,2,2,0,0,2,0,2
#8,Henrique,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#5,João Marcos,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#20,Pará,0.3,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,14,9,3,30.0,22.0,20,1,83,152,12,25,15,29,17,19,23,3,26
