Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#7,Jefferson,24.2,1,0,1,0.0,0.0,3,0,16,27,2,5,5,6,0,0,1,2,3
#21,Wesley,31.0,0,0,2,3.0,5.0,2,2,16,35,0,4,6,8,4,7,2,1,3
#11,Teichmann,28.2,3,3,3,4.0,0.0,3,2,12,21,0,1,6,9,0,0,13,0,13
#19,Gegê,28.7,9,3,0,1.0,0.0,3,0,11,24,3,6,1,3,0,0,0,0,0
#0,Roquemore,30.9,7,0,0,2.0,4.0,2,0,10,26,2,4,2,6,0,2,3,2,5
#6,Adriano Big,7.2,0,0,0,2.0,2.0,0,1,6,9,0,0,2,3,2,3,1,2,3
#10,Mosso,3.1,0,0,1,1.0,0.0,0,0,3,6,1,2,0,0,0,0,0,1,1
#1,Rush,21.0,3,2,2,4.0,3.0,3,0,0,4,0,0,0,2,0,0,5,0,5
#15,Audrei,19.0,0,0,0,2.0,0.0,0,0,0,7,0,1,0,2,0,0,2,0,2
#34,Lelê,3.4,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1
#55,Augusto,3.3,0,0,0,0.0,0.0,0,0,0,3,0,1,0,0,0,0,0,0,0
Equipe,Equipe,0.0,23,8,9,20.0,14.0,16,5,74,162,8,24,22,39,6,12,33,10,43
#7,Gabriel,24.7,1,2,0,0.0,2.0,1,0,9,30,1,3,3,10,0,1,2,1,3
#50,Dos Santos,29.3,0,1,0,2.0,4.0,3,0,8,28,0,0,2,11,4,6,4,6,10
#14,Douglas,16.8,1,1,0,2.0,1.0,0,0,8,16,0,2,4,4,0,2,0,2,2
#11,Arnaldinho,27.8,1,1,0,0.0,2.0,1,0,8,30,1,7,1,3,3,3,4,1,5
#6,Rafinha,21.8,3,2,0,0.0,0.0,2,0,5,15,1,3,1,3,0,0,2,0,2
#5,Jamaal,11.5,0,1,0,2.0,4.0,3,0,5,9,0,0,1,3,3,3,1,1,2
#11,Fabrício,13.3,0,1,0,1.0,2.0,0,0,4,12,0,0,1,5,2,2,0,1,1
#0,Guga,18.3,2,1,1,3.0,2.0,2,0,4,18,0,2,0,4,4,4,2,1,3
#15,Roberto,15.4,1,0,0,0.0,2.0,0,0,3,8,0,1,1,2,1,1,3,0,3
#44,Coimbra,15.1,1,0,1,4.0,2.0,1,0,2,6,0,1,1,1,0,1,2,1,3
#23,Guapi,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#9,Varela,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,10,10,2,14.0,21.0,15,0,56,172,3,19,15,46,17,23,23,18,41
