Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
17,Vitória,L. Sorocabana,1,Arthur,26.8,21,34,4,6,1,4,7,8,4,0,4,2,0,0,1.0,5.0,3,0
17,Vitória,L. Sorocabana,1,Murilo,19.0,17,24,2,3,4,6,3,3,4,1,5,0,3,0,3.0,3.0,2,0
17,Vitória,L. Sorocabana,1,Kurtz,24.6,17,30,0,0,6,12,5,6,8,0,8,0,0,0,0.0,4.0,2,1
17,Vitória,L. Sorocabana,1,Okorie,22.5,13,17,2,2,3,5,1,1,2,0,2,4,0,0,3.0,3.0,4,0
17,Vitória,L. Sorocabana,1,Maique,27.5,11,14,1,2,4,4,0,0,6,4,10,2,0,1,2.0,1.0,1,1
17,Vitória,L. Sorocabana,1,André Goes,29.1,9,26,2,4,0,5,3,4,4,1,5,12,3,0,2.0,3.0,3,0
17,Vitória,L. Sorocabana,1,Edu Mariano,19.0,5,5,1,1,0,0,2,2,4,0,4,2,1,0,1.0,1.0,1,0
17,Vitória,L. Sorocabana,1,Marcelo,5.0,2,5,0,1,1,1,0,0,0,0,0,0,0,0,3.0,0.0,0,0
17,Vitória,L. Sorocabana,1,João Pedro,17.0,0,12,0,2,0,3,0,0,0,1,1,1,2,0,2.0,0.0,5,0
17,Vitória,L. Sorocabana,1,Vitinho,8.0,0,2,0,0,0,1,0,0,0,1,1,1,1,0,3.0,0.0,2,0
17,Vitória,L. Sorocabana,1,Junior,1.4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,Vitória,L. Sorocabana,1,Equipe,0.0,95,171,12,21,19,42,21,24,34,12,46,24,10,1,20.0,20.0,23,2
17,L. Sorocabana,Vitória,2,Lucão,25.7,10,15,0,0,4,6,2,3,1,1,2,0,2,0,3.0,2.0,2,1
17,L. Sorocabana,Vitória,2,Brite,25.9,10,33,0,3,3,9,4,6,0,0,0,1,3,1,3.0,3.0,1,0
17,L. Sorocabana,Vitória,2,Drudi,18.5,9,19,1,3,2,4,2,2,3,2,5,2,0,2,1.0,1.0,1,0
17,L. Sorocabana,Vitória,2,Luis,24.1,9,19,3,5,0,2,0,0,1,1,2,1,2,0,2.0,1.0,4,0
17,L. Sorocabana,Vitória,2,Ferros,17.5,8,11,0,0,1,2,6,7,4,1,5,2,2,0,2.0,5.0,1,0
17,L. Sorocabana,Vitória,2,Cook,19.1,8,27,1,4,1,6,3,3,0,0,0,1,0,0,0.0,1.0,0,0
17,L. Sorocabana,Vitória,2,Mineiro,23.0,5,14,0,0,2,6,1,2,1,0,1,3,0,0,3.0,1.0,2,0
17,L. Sorocabana,Vitória,2,Jackson,6.7,4,12,0,1,1,3,2,3,1,0,1,0,0,0,1.0,2.0,0,0
17,L. Sorocabana,Vitória,2,Raphael,5.0,4,9,0,1,2,3,0,0,1,0,1,0,2,0,1.0,1.0,1,0
17,L. Sorocabana,Vitória,2,Crescenzi,16.5,2,23,0,5,1,4,0,0,2,1,3,3,2,0,2.0,1.0,1,0
17,L. Sorocabana,Vitória,2,Branquinho,9.3,0,4,0,0,0,2,0,0,1,0,1,0,1,1,2.0,0.0,1,0
17,L. Sorocabana,Vitória,2,Lucas,8.7,0,3,0,1,0,0,0,0,0,1,1,1,0,0,0.0,0.0,0,0
17,L. Sorocabana,Vitória,2,Equipe,0.0,69,189,5,23,17,47,20,26,16,11,27,14,14,4,20.0,18.0,16,1
