Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#18,Jimmy,33.1,5,2,0,0.0,3.0,1,0,19,35,3,6,3,6,4,5,1,4,5
#33,C. Torres,26.7,0,0,0,5.0,3.0,6,0,16,32,2,4,4,9,2,2,5,5,10
#8,Shamell,32.9,4,1,0,3.0,3.0,2,0,15,39,1,5,4,10,4,4,6,1,7
#4,Larry,32.2,5,5,0,1.0,4.0,2,0,10,32,0,4,4,9,2,2,4,0,4
#10,Fabricio,27.8,0,2,0,2.0,1.0,0,0,10,15,2,3,1,2,2,2,2,1,3
#9,Vithinho,13.0,3,0,0,2.0,1.0,2,0,3,3,1,1,0,0,0,0,1,0,1
#21,Wesley,15.1,1,1,1,3.0,2.0,0,1,3,11,0,1,1,3,1,2,0,0,0
#11,Filipin,14.0,0,0,0,1.0,1.0,0,0,3,10,1,3,0,0,0,1,2,0,2
#11,Vieira,4.9,0,0,0,0.0,1.0,0,0,1,2,0,0,0,0,1,2,0,0,0
#9,Rafa Moreira,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#35,José Carlos,0.2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#32,Lessa,0.2,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,18,11,1,17.0,20.0,13,1,80,179,10,27,17,39,16,20,24,13,37
#34,Kurtz,24.3,0,2,0,4.0,4.0,1,3,17,26,0,0,8,12,1,2,4,2,6
#14,Dawkins,29.9,4,2,0,2.0,1.0,6,0,10,24,2,4,1,5,2,2,5,2,7
#40,André Goes,25.3,7,1,0,4.0,6.0,4,0,10,25,2,7,0,0,4,4,3,0,3
#4,Arthur,19.3,2,0,0,1.0,2.0,2,0,10,15,2,3,1,2,2,2,1,2,3
#7,Renato,23.7,1,1,0,3.0,0.0,0,0,8,21,0,3,4,6,0,0,1,1,2
#21,Murilo,15.2,0,0,1,1.0,2.0,1,0,6,15,0,3,1,1,4,4,2,2,4
#17,Edu Mariano,23.7,3,5,0,2.0,0.0,1,0,6,14,0,2,3,4,0,0,2,1,3
#8,Shaw,16.3,0,1,0,2.0,0.0,1,0,4,9,0,1,2,3,0,0,3,1,4
#2,Okorie,17.1,0,0,0,1.0,1.0,2,0,4,13,0,0,1,5,2,3,2,0,2
#35,Maique,0.5,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#3,João Pedro,4.8,0,0,0,1.0,1.0,0,0,0,3,0,1,0,0,0,0,1,0,1
Equipe,Equipe,0.0,17,12,1,21.0,17.0,18,3,75,165,6,24,21,38,15,17,26,12,38
