Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
17,Pinheiros,Flamengo,1,Bennett,39.3,19,31,2,4,4,5,5,9,2,0,2,4,3,0,2.0,5.0,2,0
17,Pinheiros,Flamengo,1,Ruivo,30.9,11,23,2,3,2,6,1,2,3,0,3,0,2,0,2.0,2.0,1,0
17,Pinheiros,Flamengo,1,Ware,22.5,11,28,2,5,1,3,3,7,1,1,2,0,0,0,2.0,4.0,2,0
17,Pinheiros,Flamengo,1,Holloway,33.3,8,25,0,1,3,9,2,4,4,2,6,2,1,0,3.0,2.0,1,0
17,Pinheiros,Flamengo,1,Toledo,18.2,8,11,0,0,4,4,0,3,1,1,2,4,1,1,2.0,5.0,1,0
17,Pinheiros,Flamengo,1,Ansaloni,24.4,7,12,1,2,1,2,2,2,7,0,7,1,3,0,2.0,1.0,3,0
17,Pinheiros,Flamengo,1,Lupa,13.9,3,11,0,0,1,4,1,3,0,1,1,0,1,0,2.0,2.0,1,0
17,Pinheiros,Flamengo,1,Vitor,1.2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,Pinheiros,Flamengo,1,Gui Bento,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,Pinheiros,Flamengo,1,Arthur,7.0,0,7,0,1,0,2,0,0,0,0,0,0,0,0,2.0,1.0,0,0
17,Pinheiros,Flamengo,1,Gemerson,8.1,0,9,0,3,0,0,0,0,1,0,1,0,0,0,1.0,1.0,1,0
17,Pinheiros,Flamengo,1,Sena,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,Pinheiros,Flamengo,1,Equipe,0.0,67,160,7,20,16,35,14,30,22,5,27,11,11,1,19.0,23.0,14,0
17,Flamengo,Pinheiros,2,JP Batista,31.3,22,36,0,0,10,16,2,4,7,1,8,3,1,1,3.0,4.0,1,0
17,Flamengo,Pinheiros,2,Marquinhos,28.7,19,22,2,3,3,3,7,7,3,1,4,6,0,0,2.0,8.0,4,0
17,Flamengo,Pinheiros,2,Marcelinho,27.1,18,26,5,7,1,2,1,1,2,0,2,2,0,0,2.0,2.0,3,0
17,Flamengo,Pinheiros,2,Ramon,26.3,8,18,2,4,1,3,0,0,2,0,2,0,0,0,4.0,1.0,0,0
17,Flamengo,Pinheiros,2,Olivinha,15.3,6,12,1,2,1,2,1,2,2,0,2,1,0,0,3.0,1.0,2,0
17,Flamengo,Pinheiros,2,Rhett,20.6,3,12,0,0,1,5,1,2,7,2,9,0,3,0,4.0,1.0,3,1
17,Flamengo,Pinheiros,2,Pecos,18.1,2,10,0,2,1,2,0,0,2,1,3,1,0,0,0.0,0.0,4,0
17,Flamengo,Pinheiros,2,João Vitor,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,Flamengo,Pinheiros,2,Pilar,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,Flamengo,Pinheiros,2,Mogi,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,Flamengo,Pinheiros,2,Cubillan,21.9,0,8,0,2,0,1,0,0,0,1,1,1,1,0,1.0,0.0,0,0
17,Flamengo,Pinheiros,2,Varejão,10.1,0,6,0,0,0,2,0,2,4,0,4,1,0,0,5.0,1.0,1,0
17,Flamengo,Pinheiros,2,Equipe,0.0,78,150,10,20,18,36,12,18,32,7,39,15,5,1,24.0,18.0,19,1
