Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#9,Pastor,21.0,2,3,0,2.0,1.0,1,2,19,21,4,4,3,4,1,1,0,1,1
#5,César,31.9,1,1,0,2.0,3.0,4,0,13,33,1,5,4,8,2,2,5,1,6
#15,Márcio,30.3,1,2,0,4.0,0.0,1,0,11,25,1,5,4,5,0,0,2,0,2
#22,Jones,28.8,0,1,0,2.0,1.0,0,0,10,24,0,2,4,8,2,2,1,1,2
#2,Brown,33.7,5,1,0,2.0,3.0,3,1,9,26,0,2,4,9,1,2,3,2,5
#5,Hélio,21.8,3,1,0,4.0,1.0,2,0,7,20,1,4,1,3,2,2,4,0,4
#16,Alemão,5.4,0,0,0,0.0,0.0,1,0,0,2,0,0,0,1,0,0,1,0,1
#24,Gradnigo,1.3,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#12,Mathias,18.3,1,0,0,3.0,0.0,3,0,0,6,0,0,0,3,0,0,7,1,8
#7,Lucas,7.5,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1
#18,Alef,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#13,Wesley,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,13,9,0,21.0,10.0,16,3,69,157,7,22,20,41,8,9,24,7,31
#0,Roquemore,27.1,1,4,1,1.0,9.0,0,1,28,35,7,8,1,2,5,7,4,0,4
#21,Wesley,29.3,1,0,0,2.0,1.0,6,1,12,28,0,2,6,11,0,0,4,4,8
#11,Teichmann,31.4,2,0,0,3.0,1.0,3,2,12,16,0,0,6,8,0,0,5,1,6
#7,Jefferson,27.6,6,1,0,0.0,3.0,1,0,11,25,1,5,3,4,2,2,0,1,1
#19,Gegê,23.4,4,0,0,2.0,5.0,5,0,6,23,1,5,0,2,3,4,3,0,3
#1,Rush,30.2,1,1,0,0.0,1.0,1,0,5,20,1,4,1,4,0,0,5,2,7
#15,Audrei,19.4,0,0,0,1.0,1.0,1,0,3,11,1,3,0,1,0,0,4,0,4
#44,Thales,0.3,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#6,Adriano Big,1.8,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#55,Augusto,0.3,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#34,Lelê,3.2,0,0,0,0.0,0.0,0,0,0,3,0,1,0,0,0,0,0,0,0
#12,Bruno,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,15,6,1,10.0,21.0,18,4,77,161,11,28,17,32,10,13,28,9,37
