Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#3,Bennett,30.7,2,0,0,0.0,7.0,2,0,19,32,1,3,6,9,4,5,7,2,9
#1,Holloway,33.3,6,0,1,3.0,3.0,4,0,15,35,0,1,5,13,5,6,6,2,8
#50,Ware,23.3,0,2,1,4.0,2.0,2,0,12,26,2,4,3,7,0,0,6,1,7
#36,Arthur,23.1,1,0,0,3.0,3.0,1,0,8,25,0,3,3,6,2,4,3,4,7
#18,Lupa,19.9,0,1,1,3.0,1.0,2,0,8,14,0,0,4,7,0,0,4,2,6
#77,Gui Bento,12.6,1,1,0,3.0,0.0,0,1,7,7,1,1,2,2,0,0,1,0,1
#6,Gemerson,12.9,1,0,0,2.0,1.0,1,0,6,16,2,4,0,2,0,0,2,0,2
#10,Ansaloni,21.5,0,2,1,1.0,1.0,3,0,6,20,0,2,3,7,0,0,6,1,7
#42,Mamedes,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#50,Jonatan,0.4,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1
#11,Vitor,0.5,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#4,Ruivo,21.7,4,1,0,2.0,1.0,1,0,0,3,0,1,0,0,0,0,1,0,1
Equipe,Equipe,0.0,15,7,4,21.0,19.0,18,1,81,178,6,19,26,53,11,15,40,15,55
#2,Fuller,31.7,2,1,0,2.0,1.0,1,0,15,49,2,9,4,10,1,2,1,0,1
#9,Lucas Dias,26.8,0,1,3,2.0,3.0,2,2,9,38,0,6,4,9,1,2,3,0,3
#87,Guilherme,16.8,1,1,2,1.0,2.0,2,0,8,12,0,0,3,5,2,2,0,2,2
#25,Nesbitt,22.0,2,0,1,1.0,5.0,1,1,8,15,0,1,3,4,2,4,5,0,5
#7,Jhonatan,25.6,1,1,0,3.0,5.0,1,0,8,25,0,3,1,5,6,6,8,2,10
#9,Deryk,22.0,4,1,0,3.0,1.0,3,0,7,25,1,5,2,5,0,0,3,0,3
#5,Elinho,22.2,3,0,0,2.0,1.0,1,0,4,9,0,1,2,3,0,0,2,0,2
#35,Gemadinha,12.2,2,0,0,2.0,0.0,0,0,3,9,1,3,0,0,0,0,1,0,1
#33,Eddy,4.2,0,0,0,1.0,1.0,0,0,3,8,1,2,0,1,0,0,0,0,0
#13,Alex,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#10,Vitão,1.4,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#17,Du Sommer,15.1,0,0,1,2.0,2.0,2,0,0,0,0,0,0,0,0,0,2,0,2
Equipe,Equipe,0.0,15,5,7,19.0,21.0,13,3,65,190,5,30,19,42,12,16,27,9,36
