Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#21,Wesley,21.7,1,0,3,4.0,6.0,0,2,21,28,2,3,5,6,5,7,3,1,4
#15,Audrei,27.6,1,1,0,5.0,1.0,0,0,14,27,3,6,1,3,3,3,2,1,3
#0,Roquemore,28.9,2,1,0,2.0,9.0,1,0,10,26,0,2,2,6,6,8,3,0,3
#19,Gegê,31.2,11,0,0,4.0,2.0,3,0,10,18,2,4,0,1,4,4,3,0,3
#1,Rush,20.6,0,0,0,5.0,1.0,0,0,8,28,2,6,1,5,0,0,5,2,7
#7,Jefferson,21.9,2,0,0,3.0,0.0,3,0,8,26,2,6,1,4,0,0,1,0,1
#10,Mosso,18.8,2,0,0,4.0,1.0,2,0,3,17,0,1,1,6,1,2,7,1,8
#6,Adriano Big,6.5,0,0,0,1.0,0.0,1,0,2,6,0,0,1,3,0,0,0,2,2
#11,Teichmann,12.4,4,1,2,2.0,2.0,0,0,2,3,0,0,1,1,0,1,5,0,5
#34,Lelê,10.2,0,0,0,1.0,0.0,2,1,2,2,0,0,1,1,0,0,1,0,1
#55,Augusto,0.3,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#22,George,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,23,3,5,31.0,22.0,12,3,80,181,11,28,14,36,19,25,31,12,43
#3,Bennett,31.4,1,0,1,2.0,7.0,4,0,20,26,1,2,4,5,9,10,4,1,5
#10,Ansaloni,28.4,2,2,1,4.0,7.0,1,0,16,29,2,3,2,5,6,10,9,1,10
#4,Ruivo,30.9,2,1,0,3.0,0.0,1,0,9,21,1,5,3,3,0,0,1,0,1
#50,Ware,20.9,0,0,0,5.0,4.0,1,0,8,23,0,3,1,4,6,6,3,0,3
#1,Holloway,30.6,2,2,2,4.0,5.0,0,0,7,22,0,2,2,6,3,4,8,1,9
#36,Arthur,20.2,1,0,1,2.0,3.0,2,0,6,14,0,2,2,2,2,4,2,1,3
#18,Lupa,12.3,1,0,0,2.0,2.0,0,0,5,10,0,0,2,4,1,2,0,2,2
#24,Sena,7.3,0,1,0,1.0,0.0,0,0,2,14,0,2,1,3,0,2,0,1,1
#11,Vitor,5.8,0,0,0,1.0,1.0,0,0,2,4,0,0,0,1,2,2,2,0,2
#77,Gui Bento,7.1,1,1,1,0.0,1.0,0,0,0,10,0,2,0,2,0,0,2,0,2
#50,Jonatan,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#42,Mamedes,5.0,0,0,0,0.0,0.0,0,0,0,2,0,0,0,1,0,0,0,0,0
Equipe,Equipe,0.0,10,7,6,24.0,30.0,9,0,75,175,4,21,17,36,29,40,31,10,41
