Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#11,Marquinhos,35.8,3,2,1,2.0,9.0,3,0,37,50,5,9,5,5,12,13,3,0,3
#16,Olivinha,14.2,1,0,0,2.0,1.0,2,0,9,17,1,2,3,5,0,1,4,0,4
#23,Pecos,19.2,0,0,0,4.0,4.0,1,0,6,15,0,1,0,2,6,8,3,2,5
#0,Rhett,14.6,0,0,0,0.0,0.0,0,1,4,13,0,1,2,5,0,0,1,0,1
#5,Pilar,7.3,0,0,0,4.0,0.0,0,0,4,7,0,1,2,2,0,0,1,1,2
#13,JP Batista,13.1,0,0,0,0.0,1.0,1,0,4,16,0,0,2,8,0,0,0,1,1
#17,Varejão,26.9,3,2,2,1.0,2.0,1,0,4,18,0,0,2,9,0,0,6,1,7
#8,Cubillan,29.7,6,0,0,1.0,0.0,1,0,3,12,1,2,0,3,0,0,4,0,4
#14,Ramon,31.2,1,0,0,2.0,2.0,0,0,0,14,0,2,0,4,0,0,3,0,3
#0,João Vitor,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#4,Marcelinho,8.1,0,0,0,2.0,1.0,0,0,0,3,0,1,0,0,0,0,2,0,2
#3,Mogi,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,14,4,3,19.0,20.0,9,1,71,165,7,19,16,43,18,22,30,9,39
#25,Nesbitt,32.8,1,1,1,1.0,3.0,1,1,13,15,1,1,5,6,0,0,4,4,8
#2,Fuller,22.9,1,1,0,0.0,3.0,0,0,12,35,1,7,3,5,3,4,3,0,3
#2,Yago,13.7,1,0,0,2.0,2.0,0,0,9,18,1,2,1,4,4,4,0,0,0
#9,Deryk,21.0,1,1,0,1.0,0.0,3,0,8,37,2,8,1,6,0,1,3,2,5
#17,Du Sommer,18.9,0,1,1,3.0,4.0,2,1,8,10,0,0,2,2,4,6,1,2,3
#7,Jhonatan,17.6,0,1,0,3.0,0.0,0,0,6,9,2,3,0,0,0,0,0,0,0
#5,Elinho,24.4,8,0,0,2.0,3.0,2,0,5,16,1,2,1,5,0,0,7,1,8
#87,Guilherme,17.5,3,0,0,1.0,0.0,0,0,5,18,1,2,1,6,0,0,6,3,9
#33,Eddy,12.4,1,0,0,4.0,1.0,1,0,4,24,0,4,1,5,2,2,1,0,1
#9,Lucas Dias,14.7,0,0,1,2.0,2.0,0,0,2,10,0,2,1,2,0,0,3,1,4
#10,Vitão,3.8,0,1,0,1.0,0.0,0,0,0,3,0,1,0,0,0,0,1,0,1
#13,Alex,0.4,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,16,6,3,20.0,18.0,9,2,72,195,9,32,16,41,13,17,31,15,46
