Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#23,Leonardo,32.1,1,2,0,4.0,7.0,2,4,32,35,0,0,13,13,6,9,9,7,16
#21,B. Fiorotto,33.7,4,0,0,2.0,1.0,3,0,14,20,2,2,4,7,0,0,6,1,7
#5,Davi,29.9,4,0,0,1.0,1.0,2,0,11,29,3,9,0,0,2,2,2,1,3
#17,Rashaun,33.1,3,0,0,1.0,2.0,4,0,11,35,1,7,4,6,0,2,4,1,5
#9,Paulinho,23.6,4,0,0,3.0,3.0,5,0,7,21,2,6,0,0,1,3,4,1,5
#26,Betinho,15.9,3,1,0,1.0,1.0,0,0,5,19,1,5,1,2,0,0,2,2,4
#5,Armani,15.9,4,0,0,1.0,2.0,1,0,0,13,0,3,0,2,0,0,1,0,1
#33,Felipe,10.2,1,1,1,1.0,0.0,1,0,0,6,0,2,0,0,0,0,3,0,3
#32,Leal,3.5,0,0,1,4.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1
#24,Laster,3.4,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#14,Sualisson,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#19,Molony-Benjamin,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,24,4,2,19.0,17.0,19,4,80,178,9,34,22,30,9,16,34,13,47
#4,Vezarinho,25.7,2,0,0,0.0,4.0,2,0,15,33,1,5,4,7,4,4,1,0,1
#20,Tiagão,25.2,0,0,0,4.0,1.0,2,0,14,17,4,5,0,0,2,2,1,1,2
#32,Johnson,18.7,1,2,0,1.0,4.0,2,0,13,25,2,5,1,2,5,6,3,0,3
#23,Stocks,36.1,3,6,0,5.0,3.0,2,1,10,37,0,3,4,11,2,6,3,1,4
#10,Vezaro,29.5,0,1,0,2.0,1.0,1,0,5,21,1,5,1,3,0,0,4,1,5
#54,J. Socas,25.3,2,3,0,2.0,1.0,0,0,5,10,1,2,0,1,2,2,6,1,7
#14,A. Bambu,28.3,0,0,0,4.0,2.0,2,0,4,24,0,4,1,5,2,2,3,1,4
#8,Colimerio,3.1,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Equipe,Equipe,0.0,8,12,0,20.0,17.0,11,1,66,167,9,29,11,29,17,22,22,7,29
