Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#14,Dawkins,34.1,5,3,0,2.0,5.0,2,0,19,47,1,6,5,11,6,7,4,0,4
#2,Okorie,22.9,3,0,0,4.0,4.0,1,0,18,28,4,5,2,5,2,3,4,0,4
#34,Kurtz,30.4,2,2,2,4.0,2.0,1,1,14,22,0,0,6,9,2,4,2,4,6
#8,Shaw,23.8,1,0,0,3.0,1.0,2,0,12,34,1,6,4,7,1,2,5,1,6
#40,André Goes,26.1,3,1,0,4.0,5.0,2,0,8,27,1,2,2,9,1,3,3,1,4
#17,Edu Mariano,18.3,3,3,0,1.0,2.0,1,0,4,6,0,0,2,3,0,0,4,2,6
#7,Renato,16.3,0,2,0,4.0,0.0,0,0,2,18,0,2,1,6,0,0,4,0,4
#3,João Pedro,1.4,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
#10,Vitinho,0.2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#66,Marcelo,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#35,Maique,9.6,0,0,1,4.0,0.0,2,0,0,4,0,0,0,2,0,0,1,2,3
#4,Arthur,17.1,1,1,0,1.0,0.0,2,0,0,3,0,1,0,0,0,0,2,0,2
Equipe,Equipe,0.0,18,12,3,28.0,19.0,14,1,77,189,7,22,22,52,12,19,29,11,40
#32,David Jackson,35.1,5,2,0,1.0,4.0,2,0,20,35,1,4,5,8,7,7,8,1,9
#28,Lucas,29.8,0,1,0,2.0,5.0,2,0,15,38,1,3,5,11,2,7,5,4,9
#1,Deodato,34.3,2,0,0,1.0,3.0,3,0,14,31,2,5,4,6,0,4,5,4,9
#12,Giovannoni,32.1,2,3,0,4.0,3.0,3,0,10,29,1,3,2,8,3,4,5,1,6
#2,Fúlvio,22.4,3,1,0,2.0,4.0,2,0,8,33,1,6,1,6,3,3,3,0,3
#10,Gustavo,10.4,0,0,0,3.0,1.0,0,0,3,3,1,1,0,0,0,0,0,0,0
#99,Hayes,7.7,0,1,0,0.0,3.0,0,0,3,7,0,1,0,0,3,4,0,1,1
#23,Nezinho,14.3,2,0,0,1.0,1.0,4,0,2,6,0,1,0,0,2,3,2,0,2
#15,Renato,10.9,0,0,2,4.0,1.0,1,0,0,9,0,1,0,3,0,0,5,2,7
#25,Bruninho,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#8,Dedé,3.5,0,0,0,2.0,0.0,1,0,0,3,0,1,0,0,0,0,0,0,0
Equipe,Equipe,0.0,14,8,2,20.0,25.0,20,0,75,194,7,26,17,42,20,32,33,13,46
