Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#3,Bennett,30.9,5,3,0,3.0,3.0,1,0,18,38,1,4,6,11,3,4,3,2,5
#4,Ruivo,34.5,4,0,0,1.0,6.0,0,0,15,28,3,5,2,4,2,5,1,1,2
#50,Ware,29.2,0,0,1,3.0,2.0,2,0,14,22,2,4,3,4,2,2,3,2,5
#36,Arthur,36.4,2,2,0,2.0,5.0,2,0,11,29,1,2,3,10,2,3,1,2,3
#18,Lupa,31.2,0,1,1,2.0,6.0,5,0,8,28,0,0,3,11,2,6,2,5,7
#77,Gui Bento,13.4,1,1,0,4.0,1.0,1,1,5,11,1,3,1,1,0,0,0,0,0
#11,Vitor,8.6,0,1,1,2.0,2.0,0,0,3,4,0,0,0,0,3,4,0,0,0
#24,Sena,12.6,0,1,0,0.0,0.0,0,0,3,8,1,2,0,1,0,0,3,0,3
#50,Jonatan,0.2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#42,Mamedes,3.1,0,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1
Equipe,Equipe,0.0,12,9,3,19.0,25.0,12,1,77,168,9,20,18,42,14,24,15,15,30
#11,Antonio,25.5,0,2,0,2.0,1.0,1,0,16,23,4,5,2,4,0,0,1,0,1
#10,Coelho,31.6,1,1,0,2.0,4.0,1,0,16,22,3,4,2,3,3,4,1,2,3
#20,Gruber,30.2,2,0,0,3.0,2.0,1,1,15,28,3,4,3,8,0,0,9,1,10
#23,Léo Meindl,25.7,12,0,0,4.0,4.0,3,0,10,26,1,4,3,6,1,2,1,1,2
#12,Mineiro,24.7,2,0,0,2.0,2.0,2,0,9,18,1,2,2,5,2,2,4,5,9
#12,Pedro,25.2,5,0,0,2.0,1.0,1,0,7,12,1,2,2,3,0,0,1,0,1
#16,João Pedro,14.0,2,0,0,3.0,1.0,1,1,6,8,0,0,3,4,0,0,4,2,6
#15,Cipolini,10.0,0,0,0,4.0,3.0,0,0,6,10,1,2,0,0,3,4,0,0,0
#7,Didi,4.8,0,1,0,3.0,0.0,1,0,3,12,1,4,0,0,0,0,0,0,0
#5,Cassiano,8.4,0,0,0,0.0,1.0,1,0,2,5,0,1,1,1,0,0,1,0,1
#33,Guilherme,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,24,4,0,26.0,19.0,13,2,90,164,15,28,18,34,9,12,22,13,35
