Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#41,Mineiro,35.6,2,0,1,4.0,1.0,5,0,16,34,0,0,7,16,2,2,9,0,9
#19,Drudi,33.6,1,0,0,2.0,7.0,0,0,15,27,2,3,3,6,3,6,2,3,5
#24,Lucas,32.1,5,2,0,4.0,4.0,4,0,13,38,2,8,2,4,3,6,4,2,6
#8,Crescenzi,39.0,7,2,0,5.0,3.0,2,0,11,29,0,5,5,6,1,2,4,0,4
#3,Brite,42.4,3,1,0,3.0,3.0,4,0,9,19,0,1,4,7,1,2,3,1,4
#13,Andrezão,5.2,0,0,0,0.0,1.0,0,0,4,7,0,1,2,2,0,0,0,2,2
#3,Lucão,9.5,0,0,0,3.0,1.0,0,0,4,6,0,0,2,3,0,0,0,0,0
#9,Luis,12.4,1,0,0,1.0,1.0,0,0,3,9,1,3,0,0,0,0,0,0,0
#10,Raphael,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#22,Leandro,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#0,Branquinho,8.9,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
#0,Cook,6.2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1
Equipe,Equipe,0.0,19,5,1,22.0,21.0,17,0,75,169,5,21,25,44,10,18,25,9,34
#15,Renato,38.5,2,1,0,3.0,4.0,2,1,17,28,0,2,8,10,1,2,5,2,7
#32,David Jackson,42.0,0,1,0,2.0,6.0,4,0,16,32,2,6,3,5,4,4,3,0,3
#12,Giovannoni,33.9,0,2,0,3.0,4.0,1,0,16,22,2,4,2,2,6,6,9,1,10
#10,Gustavo,39.4,2,1,0,2.0,3.0,2,0,16,30,2,5,4,6,2,3,3,0,3
#2,Fúlvio,23.6,3,1,0,1.0,2.0,2,0,12,15,1,1,3,4,3,4,1,0,1
#23,Nezinho,21.7,3,1,0,4.0,0.0,4,0,2,16,0,4,1,2,0,0,2,0,2
#99,Hayes,11.1,1,0,0,3.0,2.0,1,0,1,2,0,0,0,0,1,2,0,1,1
#20,Alexei,0.2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#25,Bruninho,2.5,0,0,0,1.0,0.0,0,0,0,3,0,1,0,0,0,0,0,0,0
#28,Lucas,6.6,0,1,0,1.0,0.0,0,0,0,8,0,0,0,4,0,0,1,0,1
#8,Dedé,5.8,1,0,0,1.0,0.0,0,0,0,3,0,1,0,0,0,0,0,0,0
Equipe,Equipe,0.0,12,8,0,21.0,21.0,16,1,80,159,7,24,21,33,17,21,28,5,33
