Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#23,Leonardo,31.3,3,1,2,2.0,6.0,2,4,29,34,0,0,13,14,3,6,11,2,13
#9,Paulinho,30.6,5,1,0,1.0,1.0,3,0,13,19,2,2,3,6,1,1,3,1,4
#14,Sualisson,24.5,1,2,0,0.0,1.0,1,1,12,20,0,2,5,6,2,2,2,1,3
#26,Betinho,28.2,0,0,0,2.0,1.0,1,0,11,29,1,5,4,7,0,0,2,1,3
#17,Rashaun,24.5,1,0,0,0.0,2.0,1,0,9,20,1,4,3,4,0,0,5,1,6
#5,Davi,37.2,6,0,0,3.0,3.0,2,0,7,21,1,5,0,1,4,4,4,0,4
#21,B. Fiorotto,4.7,2,0,0,1.0,0.0,1,0,2,4,0,0,1,2,0,0,0,1,1
#22,Felipe,1.0,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#7,Gabriel,1.0,0,0,0,0.0,0.0,0,0,0,2,0,0,0,1,0,0,0,0,0
#33,Felipe,12.3,1,0,0,3.0,3.0,1,0,0,9,0,1,0,2,0,2,2,1,3
#5,Armani,2.7,0,0,0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#8,W. Guilherme,1.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,19,4,2,14.0,19.0,13,5,83,158,5,19,29,43,10,15,30,8,38
#0,Cook,35.2,0,1,0,2.0,2.0,2,0,24,42,2,6,8,11,2,2,2,0,2
#8,Crescenzi,19.3,0,0,0,2.0,0.0,1,0,15,32,3,6,3,7,0,0,3,1,4
#3,Brite,37.3,4,1,0,0.0,4.0,5,0,12,29,2,6,2,4,2,3,5,0,5
#11,Ferros,25.8,1,2,0,1.0,4.0,1,1,7,22,0,2,2,6,3,4,1,1,2
#0,Branquinho,15.0,1,0,0,3.0,1.0,2,0,4,13,0,1,2,5,0,0,2,0,2
#9,Luis,10.2,2,0,0,1.0,0.0,1,0,2,6,0,0,1,3,0,0,1,1,2
#19,Henrique,17.4,0,0,0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#22,Leandro,20.6,0,1,1,3.0,3.0,0,0,0,7,0,1,0,1,0,2,1,0,1
#24,Lucas,14.0,0,0,0,3.0,0.0,0,0,0,7,0,1,0,2,0,0,2,0,2
#13,Jackson,5.4,0,0,0,2.0,0.0,0,0,0,2,0,0,0,1,0,0,0,1,1
Equipe,Equipe,0.0,8,5,1,20.0,14.0,12,1,64,160,7,23,18,40,7,11,22,4,26
