Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#3,Bennett,34.7,4,2,0,3.0,3.0,2,0,22,23,2,2,8,8,0,1,2,3,5
#1,Holloway,28.3,4,6,1,3.0,6.0,1,0,18,38,0,2,5,11,8,10,0,1,1
#4,Ruivo,28.0,5,1,0,1.0,1.0,0,0,14,21,4,5,1,3,0,0,2,0,2
#36,Arthur,16.7,3,1,0,4.0,3.0,2,0,13,26,2,4,2,5,3,4,0,1,1
#10,Ansaloni,29.1,2,1,0,2.0,5.0,0,0,10,30,2,6,0,4,4,4,6,2,8
#13,Toledo,28.9,4,2,0,3.0,5.0,1,1,8,19,0,0,2,6,4,7,9,1,10
#50,Ware,13.9,0,0,1,2.0,0.0,0,0,5,16,1,2,1,5,0,0,2,0,2
#6,Gemerson,15.1,0,0,0,3.0,0.0,0,0,2,18,0,4,1,3,0,0,2,0,2
#11,Vitor,1.2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#18,Lupa,4.2,0,0,0,3.0,0.0,0,0,0,6,0,0,0,3,0,0,1,1,2
#42,Mamedes,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#50,Jonatan,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,22,13,2,24.0,23.0,7,1,92,197,11,25,20,48,19,26,26,13,39
#9,Paulinho,33.7,2,0,0,1.0,5.0,6,0,30,44,6,9,4,6,4,5,2,0,2
#26,Betinho,23.8,0,0,0,3.0,1.0,0,0,17,34,5,8,1,5,0,0,4,0,4
#14,Sualisson,24.9,0,1,1,3.0,8.0,1,0,9,14,0,0,3,4,3,6,3,1,4
#5,Davi,25.2,6,0,0,2.0,1.0,3,0,6,18,0,1,2,6,2,3,1,1,2
#23,Leonardo,25.1,1,0,2,5.0,6.0,1,0,6,14,0,0,2,4,2,6,7,3,10
#32,Leal,20.4,2,1,0,5.0,0.0,2,0,4,10,0,0,2,5,0,0,2,1,3
#19,Molony-Benjamin,5.9,1,0,1,0.0,0.0,0,0,4,6,0,0,2,3,0,0,0,0,0
#21,B. Fiorotto,17.5,1,1,1,1.0,1.0,2,0,3,5,0,0,1,2,1,1,4,1,5
#17,Rashaun,23.6,5,0,0,3.0,1.0,1,0,0,16,0,2,0,5,0,0,2,1,3
#5,Armani,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#24,Laster,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#13,João,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,18,3,5,23.0,23.0,16,0,79,161,11,20,17,40,12,21,31,10,41
