Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#30,Hettsheimeir,28.3,1,1,1,1.0,7.0,3,0,25,50,1,5,7,13,8,9,4,4,8
#0,Anthony,29.4,2,1,0,2.0,5.0,0,0,16,20,1,1,4,6,5,5,2,0,2
#44,Renan,19.1,0,0,0,3.0,1.0,1,0,9,11,1,1,3,4,0,0,4,1,5
#10,Duda,19.0,1,1,0,3.0,0.0,1,0,5,10,0,1,2,3,1,1,0,0,0
#7,Isaac,19.2,3,0,0,2.0,0.0,2,0,5,10,1,2,1,2,0,0,2,0,2
#10,Alex,28.0,4,2,0,3.0,1.0,3,0,5,18,1,4,1,3,0,0,3,0,3
#13,Matulionis,27.4,1,1,0,1.0,2.0,1,0,4,19,0,3,2,4,0,2,3,0,3
#4,Stefano,10.6,1,0,0,0.0,2.0,0,0,2,2,0,0,0,0,2,2,0,1,1
#25,Gabriel Jaú,8.0,0,1,0,1.0,1.0,1,0,0,4,0,0,0,1,0,2,0,1,1
#5,João Marcos,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#6,Shilton,11.0,0,0,0,5.0,3.0,3,0,0,4,0,0,0,1,0,2,4,0,4
#8,Henrique,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,13,7,1,22.0,22.0,15,0,71,148,5,17,20,37,16,23,23,7,30
#11,Marquinhos,34.3,3,0,0,2.0,6.0,1,1,21,36,2,7,4,4,7,7,3,0,3
#8,Cubillan,26.0,3,0,0,4.0,2.0,2,0,17,35,4,9,1,2,3,4,0,1,1
#13,JP Batista,19.8,4,1,1,3.0,1.0,3,0,12,22,0,0,5,10,2,2,4,1,5
#16,Olivinha,27.2,1,0,0,2.0,6.0,1,0,11,29,0,3,4,8,3,4,7,4,11
#14,Ramon,27.7,2,0,0,4.0,2.0,1,0,10,21,1,4,2,3,3,3,6,0,6
#12,Humberto,12.7,0,1,0,3.0,0.0,1,0,8,10,2,2,1,2,0,0,0,0,0
#5,Pilar,12.3,0,2,0,1.0,0.0,0,0,7,9,1,1,2,3,0,0,1,2,3
#0,João Vitor,7.2,0,0,0,1.0,1.0,0,2,6,6,0,0,2,2,2,2,2,0,2
#4,Marcelinho,18.8,2,0,0,0.0,0.0,0,0,5,11,1,3,1,1,0,0,2,0,2
#23,Pecos,14.0,3,2,0,2.0,1.0,1,0,0,9,0,1,0,3,0,0,0,0,0
#17,Danilo,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,18,6,1,23.0,19.0,10,3,97,188,11,30,22,38,20,22,25,9,34
