Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#1,Holloway,36.5,6,4,0,3.0,8.0,2,1,24,44,2,7,6,8,6,7,5,1,6
#10,Ansaloni,31.8,1,2,0,2.0,2.0,1,0,16,31,3,6,3,6,1,1,8,1,9
#3,Bennett,36.6,2,1,3,2.0,2.0,2,0,16,22,2,2,5,8,0,0,0,1,1
#18,Lupa,25.0,1,2,0,4.0,3.0,3,1,13,21,0,1,4,6,5,6,5,3,8
#36,Arthur,21.2,1,1,0,2.0,2.0,0,0,7,28,1,4,2,8,0,0,0,4,4
#50,Ware,21.1,1,0,0,3.0,1.0,0,0,2,14,0,2,1,4,0,0,1,1,2
#4,Ruivo,20.1,3,0,0,0.0,1.0,0,0,2,19,0,5,1,2,0,0,3,0,3
#6,Gemerson,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#77,Gui Bento,5.2,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
#24,Sena,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#42,Mamedes,0.2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#11,Vitor,0.6,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,15,10,3,16.0,19.0,9,2,80,179,8,27,22,42,12,14,27,12,39
#2,Okorie,29.3,5,1,0,3.0,4.0,2,0,19,43,3,9,2,5,6,6,2,0,2
#7,Renato,32.5,1,1,0,3.0,0.0,1,0,14,21,2,3,4,6,0,0,9,1,10
#14,Dawkins,35.2,7,1,1,1.0,3.0,2,0,13,32,4,6,0,6,1,2,2,1,3
#34,Kurtz,21.7,0,0,0,1.0,2.0,1,2,12,18,0,0,5,8,2,2,2,3,5
#21,Murilo,18.3,1,0,0,2.0,3.0,2,0,6,13,0,0,3,5,0,3,4,2,6
#3,João Pedro,7.0,0,0,0,2.0,1.0,1,0,5,8,1,2,1,1,0,0,0,0,0
#17,Edu Mariano,18.5,0,1,0,3.0,1.0,2,0,5,5,0,0,2,2,1,1,2,0,2
#40,André Goes,30.1,4,1,0,2.0,1.0,3,0,3,23,0,3,1,6,1,2,1,1,2
#35,Maique,7.5,0,0,0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,2
#8,Shaw,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#4,Arthur,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,18,5,1,19.0,16.0,14,2,77,163,10,23,18,39,11,16,28,9,37
