Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
17,Bauru,Sesi Franca,1,Anthony,29.1,19,32,0,2,6,9,7,8,0,1,1,1,0,0,1.0,7.0,2,0
17,Bauru,Sesi Franca,1,Duda,21.0,17,31,2,6,3,4,5,5,0,0,0,2,3,0,2.0,3.0,6,0
17,Bauru,Sesi Franca,1,Shilton,23.2,6,10,0,0,3,5,0,0,3,6,9,1,0,0,3.0,1.0,1,0
17,Bauru,Sesi Franca,1,Isaac,24.7,6,22,0,3,1,4,4,5,0,3,3,0,0,0,1.0,6.0,4,0
17,Bauru,Sesi Franca,1,Matulionis,26.4,6,19,2,5,0,2,0,0,0,5,5,1,2,0,2.0,0.0,2,0
17,Bauru,Sesi Franca,1,Gabriel Jaú,23.8,2,8,0,2,1,1,0,0,2,3,5,0,1,1,5.0,0.0,4,0
17,Bauru,Sesi Franca,1,Renan,27.2,2,24,0,6,1,3,0,0,1,4,5,1,3,3,2.0,0.0,1,0
17,Bauru,Sesi Franca,1,Michael,13.8,1,2,0,0,0,0,1,2,2,1,3,0,0,2,2.0,3.0,3,0
17,Bauru,Sesi Franca,1,Stefano,10.9,1,11,0,3,0,0,1,2,0,0,0,2,1,0,0.0,2.0,1,0
17,Bauru,Sesi Franca,1,João Marcos,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,Bauru,Sesi Franca,1,Henrique,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,Bauru,Sesi Franca,1,Pará,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,Bauru,Sesi Franca,1,Equipe,0.0,60,159,4,27,15,28,18,22,9,26,35,8,10,6,19.0,22.0,24,0
17,Sesi Franca,Bauru,2,Leandrinho,26.3,22,37,1,4,7,10,5,5,0,1,1,0,3,0,3.0,4.0,1,0
17,Sesi Franca,Bauru,2,Léo Meindl,30.4,14,25,2,4,1,3,6,7,2,6,8,5,3,0,2.0,4.0,4,0
17,Sesi Franca,Bauru,2,Gruber,17.4,7,14,1,2,2,4,0,0,1,2,3,1,1,2,1.0,0.0,1,1
17,Sesi Franca,Bauru,2,Antonio,18.6,7,16,1,2,2,5,0,0,2,1,3,1,0,0,1.0,0.0,1,0
17,Sesi Franca,Bauru,2,Mineiro,21.7,6,13,0,1,3,5,0,0,1,3,4,0,2,0,4.0,1.0,2,0
17,Sesi Franca,Bauru,2,Jefferson,21.7,6,21,0,3,3,6,0,0,0,3,3,0,1,0,2.0,2.0,2,0
17,Sesi Franca,Bauru,2,Cipolini,19.3,6,17,0,3,2,3,2,2,1,4,5,2,0,0,2.0,2.0,1,1
17,Sesi Franca,Bauru,2,Rafa Luz,15.5,6,6,0,0,3,3,0,0,0,0,0,1,2,0,1.0,1.0,0,0
17,Sesi Franca,Bauru,2,Coelho,24.5,5,17,0,2,2,5,1,1,0,1,1,7,1,0,3.0,2.0,2,0
17,Sesi Franca,Bauru,2,Pedro,4.1,2,2,0,0,1,1,0,0,0,1,1,0,0,0,4.0,0.0,1,0
17,Sesi Franca,Bauru,2,João Pedro,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,Sesi Franca,Bauru,2,Didi,0.6,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,Sesi Franca,Bauru,2,Equipe,0.0,81,171,5,22,26,45,14,15,9,26,35,17,13,2,23.0,16.0,15,2
