Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#14,Dawkins,30.4,3,4,0,1.0,3.0,3,0,22,32,4,6,5,7,0,0,4,0,4
#2,Okorie,26.7,3,1,0,1.0,7.0,1,0,22,36,3,4,2,7,9,10,3,0,3
#34,Kurtz,19.9,0,0,0,2.0,4.0,1,2,13,19,0,0,6,8,1,3,7,1,8
#7,Renato,25.8,2,2,0,2.0,1.0,5,1,8,26,0,4,3,6,2,2,4,2,6
#21,Murilo,18.5,1,1,1,1.0,2.0,2,0,7,19,0,2,3,5,1,3,4,3,7
#35,Maique,9.9,0,0,0,4.0,0.0,1,1,4,8,0,0,2,4,0,0,1,0,1
#10,Vitinho,4.0,0,2,0,2.0,2.0,1,0,3,11,0,1,0,2,3,4,0,0,0
#17,Edu Mariano,24.8,3,1,0,2.0,0.0,3,0,3,9,1,3,0,0,0,0,10,2,12
#40,André Goes,22.4,3,0,0,5.0,0.0,2,0,3,14,0,3,1,2,1,1,2,0,2
#3,João Pedro,16.2,2,1,0,3.0,0.0,2,0,3,5,1,1,0,1,0,0,0,0,0
#66,Marcelo,1.6,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,17,13,1,23.0,19.0,21,4,88,179,9,24,22,42,17,23,36,8,44
#10,Vezaro,30.5,2,0,0,2.0,1.0,3,0,23,38,6,9,2,5,1,1,6,0,6
#4,Vezarinho,25.2,1,0,0,2.0,5.0,2,0,12,42,1,7,2,7,5,7,1,2,3
#54,J. Socas,32.6,4,2,0,2.0,1.0,3,0,11,22,3,4,1,5,0,0,4,1,5
#23,Stocks,29.4,1,4,0,4.0,8.0,4,1,10,41,0,5,1,8,8,10,1,1,2
#32,Johnson,16.4,1,0,0,3.0,2.0,1,0,8,19,1,3,2,4,1,2,3,0,3
#14,A. Bambu,28.2,3,0,0,3.0,4.0,2,0,4,25,0,3,1,7,2,2,0,4,4
#20,Tiagão,28.0,0,1,0,3.0,1.0,1,0,0,11,0,3,0,1,0,0,1,0,1
#8,Colimerio,9.7,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2,0,2
Equipe,Equipe,0.0,12,7,0,20.0,22.0,16,1,68,198,11,34,9,37,17,22,22,9,31
