Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#13,JP Batista,23.8,2,0,0,4.0,4.0,2,0,16,17,0,0,7,7,2,3,5,2,7
#11,Marquinhos,19.6,3,0,0,2.0,6.0,1,1,15,27,1,4,4,5,4,5,3,0,3
#16,Olivinha,21.2,1,1,0,3.0,2.0,3,0,13,23,1,3,4,6,2,2,5,0,5
#0,João Vitor,12.1,1,0,0,5.0,3.0,0,0,8,10,0,0,3,4,2,2,6,0,6
#8,Cubillan,28.5,4,1,0,1.0,0.0,0,0,8,16,2,4,1,2,0,0,3,0,3
#14,Ramon,29.6,1,0,0,3.0,2.0,1,0,6,21,2,5,0,3,0,0,5,1,6
#12,Humberto,8.8,2,0,0,2.0,1.0,1,0,3,6,1,2,0,0,0,0,0,1,1
#4,Marcelinho,14.4,6,1,0,0.0,1.0,0,0,3,14,0,3,0,1,3,3,0,0,0
#23,Pecos,19.2,1,0,0,3.0,1.0,1,0,3,13,0,1,1,4,1,2,2,1,3
#0,Rhett,12.2,0,0,3,5.0,0.0,3,0,2,10,0,0,1,5,0,0,0,1,1
#5,Pilar,10.5,1,0,1,3.0,0.0,0,0,2,4,0,0,1,2,0,0,3,0,3
#17,Danilo,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,22,3,4,31.0,20.0,13,1,79,161,7,22,22,39,14,17,35,7,42
#11,Vinicius,15.6,0,0,0,4.0,5.0,1,1,16,26,1,1,3,8,7,7,1,2,3
#4,Cauê,36.4,5,3,0,1.0,9.0,2,1,13,34,1,4,3,8,4,6,8,0,8
#24,Paranhos,28.2,2,0,0,4.0,9.0,2,2,13,27,0,0,4,7,5,13,6,2,8
#8,Cauê,29.8,2,1,0,3.0,2.0,0,0,11,21,1,3,3,5,2,2,3,0,3
#22,Pedro,18.3,1,0,0,2.0,2.0,0,0,10,15,1,1,2,4,3,4,0,0,0
#42,Cafferata,23.6,3,0,0,0.0,1.0,0,0,4,14,0,2,2,4,0,0,2,0,2
#10,Alex,35.5,2,0,0,3.0,1.0,1,0,2,30,0,7,1,4,0,1,2,0,2
#49,Nandão,6.0,1,0,1,1.0,1.0,1,0,0,4,0,0,0,2,0,0,0,1,1
#27,Buboltz,0.6,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#29,Jonathan,2.8,0,0,0,1.0,1.0,1,0,0,2,0,0,0,1,0,0,0,1,1
#22,Dida,3.3,1,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,17,4,1,21.0,31.0,8,4,69,173,4,18,18,43,21,33,25,9,34
