Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#4,Cauê,35.9,4,0,0,2.0,9.0,3,0,21,34,2,5,5,7,5,5,2,1,3
#8,Cauê,33.5,4,0,0,3.0,0.0,1,0,14,24,4,6,1,3,0,0,3,0,3
#10,Alex,36.6,2,1,0,2.0,3.0,1,0,13,41,2,8,1,5,5,7,5,0,5
#11,Vinicius,27.8,1,1,0,4.0,2.0,2,0,11,22,2,3,2,6,1,1,1,1,2
#42,Cafferata,24.2,2,1,0,1.0,4.0,0,0,10,13,1,1,2,2,3,6,2,0,2
#49,Nandão,4.2,0,0,0,2.0,1.0,2,0,2,2,0,0,0,0,2,2,1,0,1
#22,Dida,4.6,0,0,0,0.0,1.0,0,0,2,2,0,0,1,1,0,0,1,0,1
#27,Buboltz,3.1,1,0,0,2.0,0.0,0,0,0,3,0,1,0,0,0,0,0,0,0
#29,Jonathan,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#22,Pedro,6.6,1,1,0,2.0,0.0,2,0,0,5,0,1,0,1,0,0,1,1,2
#24,Paranhos,19.7,1,1,0,4.0,2.0,2,0,0,10,0,0,0,4,0,2,7,1,8
#2,Warren,4.0,0,0,0,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,16,5,0,24.0,23.0,14,0,73,156,11,25,12,29,16,23,25,7,32
#0,Guga,32.1,5,0,0,1.0,4.0,2,0,13,31,1,3,3,8,4,6,2,0,2
#2,Tatum,36.3,1,0,0,2.0,6.0,2,0,12,35,1,5,3,7,3,6,4,0,4
#12,R. Bahia,17.5,0,0,1,3.0,4.0,0,0,9,22,0,1,3,8,3,3,4,5,9
#14,Douglas,23.7,2,0,0,1.0,3.0,2,0,8,14,1,2,1,2,3,4,2,1,3
#44,Coimbra,26.0,4,1,0,4.0,1.0,1,0,7,13,0,1,3,4,1,2,6,0,6
#7,Gabriel,20.7,1,1,0,4.0,1.0,2,1,6,15,0,3,3,3,0,0,0,1,1
#50,Dos Santos,15.8,1,1,1,3.0,2.0,1,0,6,6,0,0,1,1,4,4,3,1,4
#11,Fabrício,18.3,1,2,1,4.0,0.0,4,0,2,9,0,1,1,3,0,0,4,0,4
#23,Guapi,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#15,Roberto,9.6,0,1,0,1.0,1.0,0,0,0,4,0,0,0,1,0,2,1,0,1
#9,Varela,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,15,6,3,24.0,22.0,15,1,63,149,3,16,18,37,18,27,27,10,37
