Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#4,Arthur,26.8,2,0,0,1.0,5.0,3,0,21,34,4,6,1,4,7,8,4,0,4
#21,Murilo,19.0,0,3,0,3.0,3.0,2,0,17,24,2,3,4,6,3,3,4,1,5
#34,Kurtz,24.6,0,0,0,0.0,4.0,2,1,17,30,0,0,6,12,5,6,8,0,8
#2,Okorie,22.5,4,0,0,3.0,3.0,4,0,13,17,2,2,3,5,1,1,2,0,2
#35,Maique,27.5,2,0,1,2.0,1.0,1,1,11,14,1,2,4,4,0,0,6,4,10
#40,André Goes,29.1,12,3,0,2.0,3.0,3,0,9,26,2,4,0,5,3,4,4,1,5
#17,Edu Mariano,19.0,2,1,0,1.0,1.0,1,0,5,5,1,1,0,0,2,2,4,0,4
#66,Marcelo,5.0,0,0,0,3.0,0.0,0,0,2,5,0,1,1,1,0,0,0,0,0
#3,João Pedro,17.0,1,2,0,2.0,0.0,5,0,0,12,0,2,0,3,0,0,0,1,1
#10,Vitinho,8.0,1,1,0,3.0,0.0,2,0,0,2,0,0,0,1,0,0,0,1,1
#13,Junior,1.4,0,0,0,0.0,0.0,0,0,0,2,0,0,0,1,0,0,0,0,0
Equipe,Equipe,0.0,24,10,1,20.0,20.0,23,2,95,171,12,21,19,42,21,24,34,12,46
#3,Lucão,25.7,0,2,0,3.0,2.0,2,1,10,15,0,0,4,6,2,3,1,1,2
#3,Brite,25.9,1,3,1,3.0,3.0,1,0,10,33,0,3,3,9,4,6,0,0,0
#19,Drudi,18.5,2,0,2,1.0,1.0,1,0,9,19,1,3,2,4,2,2,3,2,5
#9,Luis,24.1,1,2,0,2.0,1.0,4,0,9,19,3,5,0,2,0,0,1,1,2
#11,Ferros,17.5,2,2,0,2.0,5.0,1,0,8,11,0,0,1,2,6,7,4,1,5
#0,Cook,19.1,1,0,0,0.0,1.0,0,0,8,27,1,4,1,6,3,3,0,0,0
#41,Mineiro,23.0,3,0,0,3.0,1.0,2,0,5,14,0,0,2,6,1,2,1,0,1
#13,Jackson,6.7,0,0,0,1.0,2.0,0,0,4,12,0,1,1,3,2,3,1,0,1
#10,Raphael,5.0,0,2,0,1.0,1.0,1,0,4,9,0,1,2,3,0,0,1,0,1
#8,Crescenzi,16.5,3,2,0,2.0,1.0,1,0,2,23,0,5,1,4,0,0,2,1,3
#0,Branquinho,9.3,0,1,1,2.0,0.0,1,0,0,4,0,0,0,2,0,0,1,0,1
#24,Lucas,8.7,1,0,0,0.0,0.0,0,0,0,3,0,1,0,0,0,0,0,1,1
Equipe,Equipe,0.0,14,14,4,20.0,18.0,16,1,69,189,5,23,17,47,20,26,16,11,27
