Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
17,Paulistano,Mogi,1,Guilherme,23.6,14,22,3,4,1,3,3,4,3,3,6,1,2,0,1.0,2.0,1,1
17,Paulistano,Mogi,1,Yago,24.9,13,22,3,4,1,4,2,2,4,0,4,4,1,0,0.0,2.0,1,0
17,Paulistano,Mogi,1,Elinho,28.7,11,25,3,5,1,5,0,0,2,0,2,4,1,0,0.0,2.0,4,0
17,Paulistano,Mogi,1,Lucas Dias,25.8,10,32,1,4,1,7,5,6,7,2,9,1,1,2,4.0,5.0,2,1
17,Paulistano,Mogi,1,Deryk,25.4,10,28,1,5,3,5,1,3,1,1,2,2,1,0,2.0,5.0,2,0
17,Paulistano,Mogi,1,Eddy,15.7,9,14,3,4,0,1,0,0,2,0,2,1,0,0,4.0,0.0,1,0
17,Paulistano,Mogi,1,Nesbitt,23.8,8,10,0,0,1,2,6,6,3,2,5,1,1,0,4.0,6.0,1,1
17,Paulistano,Mogi,1,Jhonatan,18.6,8,17,1,3,1,2,3,4,4,2,6,1,0,0,2.0,2.0,0,0
17,Paulistano,Mogi,1,Fuller,7.1,3,8,0,0,0,2,3,4,0,0,0,1,0,0,0.0,1.0,0,0
17,Paulistano,Mogi,1,Vitão,5.5,2,2,0,0,1,1,0,0,0,2,2,1,0,0,2.0,0.0,0,0
17,Paulistano,Mogi,1,Dikembe,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,Paulistano,Mogi,1,Alex,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,Paulistano,Mogi,1,Equipe,0.0,88,180,15,29,10,32,23,29,26,14,40,17,7,2,20.0,25.0,12,3
17,Mogi,Paulistano,2,Tyrone,31.6,20,37,2,5,7,10,0,2,5,2,7,1,0,0,3.0,6.0,2,0
17,Mogi,Paulistano,2,Shamell,35.5,19,35,4,6,2,6,3,5,3,1,4,1,0,1,4.0,5.0,0,0
17,Mogi,Paulistano,2,Larry,32.3,10,34,2,8,2,5,0,0,4,1,5,8,2,0,4.0,0.0,3,0
17,Mogi,Paulistano,2,C. Torres,19.5,9,16,0,0,2,5,5,6,4,2,6,2,1,0,2.0,4.0,0,0
17,Mogi,Paulistano,2,Filipin,13.5,8,14,2,4,1,1,0,0,0,1,1,0,0,0,2.0,0.0,1,0
17,Mogi,Paulistano,2,Vithinho,15.6,6,13,0,1,3,5,0,0,1,1,2,1,0,0,0.0,2.0,2,0
17,Mogi,Paulistano,2,Jimmy,18.2,4,8,0,0,2,4,0,0,1,0,1,2,1,0,5.0,1.0,0,1
17,Mogi,Paulistano,2,Vieira,10.2,4,12,0,2,2,3,0,0,1,0,1,0,3,0,1.0,0.0,1,0
17,Mogi,Paulistano,2,José Carlos,2.7,2,5,0,0,1,2,0,1,1,1,2,0,0,0,1.0,1.0,0,0
17,Mogi,Paulistano,2,Fabricio,21.1,2,8,0,2,1,1,0,0,1,1,2,2,1,0,4.0,0.0,1,0
17,Mogi,Paulistano,2,Wesley,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,Mogi,Paulistano,2,Lessa,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,Mogi,Paulistano,2,Equipe,0.0,84,182,10,28,23,42,8,14,25,12,37,17,8,1,26.0,19.0,11,1
