Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#8,Shamell,35.4,6,2,0,3.0,5.0,1,0,21,47,1,8,6,8,6,7,3,0,3
#4,Larry,29.6,3,2,0,1.0,4.0,5,0,12,28,3,5,1,6,1,1,7,1,8
#21,Wesley,32.0,0,0,1,1.0,1.0,2,0,11,22,0,2,5,7,1,2,5,1,6
#0,Tyrone,28.3,1,1,0,3.0,4.0,1,1,9,26,1,4,3,7,0,0,1,1,2
#10,Fabricio,14.4,1,0,1,4.0,6.0,0,0,7,15,1,2,0,1,4,7,1,1,2
#18,Jimmy,32.9,2,1,0,3.0,1.0,1,0,6,16,2,4,0,2,0,0,2,3,5
#9,Vithinho,13.5,3,1,0,3.0,1.0,0,0,3,3,1,1,0,0,0,0,0,1,1
#11,Filipin,11.5,0,0,0,0.0,1.0,0,0,3,14,1,4,0,1,0,0,1,0,1
#11,Vieira,0.4,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#7,Will Jr,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#32,Lessa,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#9,Rafa Moreira,2.2,0,0,0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1
Equipe,Equipe,0.0,16,7,2,19.0,23.0,12,1,72,171,10,30,15,32,12,17,28,8,36
#12,Pedro,30.8,2,0,0,2.0,1.0,2,0,13,30,1,4,5,9,0,0,5,0,5
#10,Coelho,34.1,4,1,0,3.0,2.0,2,0,12,29,0,5,6,7,0,0,5,1,6
#23,Léo Meindl,32.6,5,3,0,3.0,1.0,1,0,11,36,2,7,2,6,1,3,5,1,6
#12,Mineiro,30.6,0,1,0,1.0,9.0,3,2,10,17,0,1,2,3,6,8,4,2,6
#20,Gruber,20.3,0,0,2,3.0,1.0,3,0,10,17,2,3,2,4,0,0,1,0,1
#15,Cipolini,18.0,1,0,0,3.0,1.0,1,0,7,10,1,2,2,2,0,0,5,0,5
#11,Antonio,22.2,2,0,0,3.0,2.0,0,0,6,16,0,2,3,5,0,0,0,1,1
#16,João Pedro,5.3,0,0,0,1.0,1.0,0,0,2,4,0,0,1,2,0,0,2,1,3
#33,Guilherme,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#7,Didi,0.6,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#5,Cassiano,5.6,0,0,0,4.0,0.0,0,0,0,6,0,2,0,0,0,0,0,0,0
Equipe,Equipe,0.0,14,5,2,24.0,18.0,12,2,71,165,6,26,23,38,7,11,29,7,36
