Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
17,Minas,Flamengo,1,Roquemore,21.6,19,27,3,3,2,5,6,8,1,4,5,0,0,1,2.0,6.0,0,0
17,Minas,Flamengo,1,Wesley,22.0,17,28,0,2,6,8,5,6,3,1,4,0,0,1,4.0,5.0,1,2
17,Minas,Flamengo,1,Jefferson,36.2,13,38,3,10,2,4,0,0,0,3,3,2,4,0,3.0,2.0,3,0
17,Minas,Flamengo,1,Teichmann,33.3,8,18,0,0,4,9,0,0,2,11,13,5,0,2,3.0,2.0,1,0
17,Minas,Flamengo,1,Mosso,14.0,7,15,1,3,2,3,0,0,0,3,3,1,0,0,0.0,0.0,2,0
17,Minas,Flamengo,1,Rush,13.7,5,13,1,3,1,2,0,0,1,0,1,0,0,0,1.0,1.0,1,0
17,Minas,Flamengo,1,Gegê,30.9,4,20,0,3,1,4,2,3,0,2,2,10,2,0,3.0,3.0,3,0
17,Minas,Flamengo,1,Adriano Big,6.0,2,2,0,0,1,1,0,0,0,1,1,1,0,0,2.0,0.0,1,1
17,Minas,Flamengo,1,Lelê,4.4,1,2,0,0,0,0,1,2,0,0,0,0,0,0,0.0,1.0,1,0
17,Minas,Flamengo,1,Augusto,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,Minas,Flamengo,1,Audrei,18.0,0,6,0,0,0,3,0,0,0,2,2,0,0,0,1.0,2.0,1,0
17,Minas,Flamengo,1,Thales,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,Minas,Flamengo,1,Equipe,0.0,76,169,8,24,19,39,14,19,8,29,37,19,6,4,20.0,22.0,15,3
17,Flamengo,Minas,2,Marquinhos,29.2,19,40,3,7,3,6,4,7,1,7,8,4,2,0,4.0,3.0,2,1
17,Flamengo,Minas,2,Cubillan,23.8,14,22,4,6,1,2,0,0,0,1,1,2,0,0,1.0,0.0,1,0
17,Flamengo,Minas,2,JP Batista,27.2,13,31,0,0,5,13,3,5,3,1,4,2,1,1,4.0,6.0,3,0
17,Flamengo,Minas,2,Ramon,34.9,13,22,2,4,1,2,5,6,0,0,0,2,0,0,2.0,5.0,1,0
17,Flamengo,Minas,2,Olivinha,27.7,10,21,0,1,5,9,0,0,1,9,10,2,1,0,2.0,1.0,0,0
17,Flamengo,Minas,2,Pecos,17.2,5,8,0,0,2,3,1,2,0,0,0,5,1,0,2.0,1.0,1,0
17,Flamengo,Minas,2,Pilar,15.9,4,13,0,1,2,5,0,0,0,3,3,2,3,1,4.0,1.0,1,0
17,Flamengo,Minas,2,Marcelinho,15.2,3,11,1,3,0,1,0,0,0,2,2,2,1,0,2.0,0.0,1,0
17,Flamengo,Minas,2,João Vitor,3.8,2,4,0,0,1,2,0,0,0,2,2,0,0,0,0.0,1.0,0,0
17,Flamengo,Minas,2,Humberto,5.1,0,2,0,0,0,1,0,0,0,2,2,0,0,0,2.0,0.0,0,0
17,Flamengo,Minas,2,Danilo,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,Flamengo,Minas,2,Equipe,0.0,83,174,10,22,20,44,13,20,6,29,35,21,9,2,23.0,18.0,11,1
