Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#35,Maique,27.0,2,1,1,3.0,4.0,3,2,19,36,1,2,7,12,2,6,5,2,7
#14,Dawkins,28.0,4,2,0,2.0,2.0,0,0,12,25,2,5,3,5,0,0,3,1,4
#21,Murilo,24.4,3,1,0,4.0,4.0,1,1,12,33,0,3,4,10,4,4,7,2,9
#4,Arthur,24.9,3,1,0,1.0,2.0,2,0,11,20,2,3,2,4,1,3,9,0,9
#2,Okorie,29.7,4,0,0,2.0,5.0,1,0,11,29,2,4,1,7,3,3,2,1,3
#40,André Goes,26.5,4,2,0,2.0,1.0,2,0,7,15,1,3,2,3,0,0,3,1,4
#3,João Pedro,6.1,0,0,0,0.0,2.0,0,0,4,13,1,3,0,1,1,2,0,0,0
#17,Edu Mariano,20.4,3,1,0,1.0,0.0,1,0,4,10,0,2,2,2,0,0,4,1,5
#34,Kurtz,9.1,1,0,0,3.0,0.0,1,0,2,6,0,0,1,3,0,0,1,1,2
#66,Marcelo,2.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#10,Vitinho,2.0,0,0,0,2.0,0.0,0,0,0,2,0,0,0,1,0,0,1,1,2
Equipe,Equipe,0.0,24,8,1,20.0,20.0,11,3,82,189,9,25,22,48,11,18,37,13,50
#0,Roquemore,28.4,2,0,0,1.0,4.0,4,0,11,21,2,5,2,2,1,2,4,1,5
#15,Audrei,27.6,4,0,0,3.0,2.0,0,0,11,20,1,2,3,6,2,2,6,0,6
#21,Wesley,24.3,1,1,1,4.0,8.0,2,2,11,42,0,3,2,11,7,11,1,1,2
#34,Lelê,15.9,0,2,1,2.0,0.0,0,0,7,16,1,4,2,2,0,0,1,1,2
#1,Rush,28.4,2,1,0,3.0,0.0,1,0,7,18,1,4,2,3,0,0,5,0,5
#10,Mosso,17.3,0,0,0,0.0,1.0,0,0,3,18,1,4,0,2,0,2,4,1,5
#19,Gegê,19.4,4,0,0,2.0,2.0,2,0,3,18,1,6,0,0,0,0,1,0,1
#6,Adriano Big,12.8,0,0,0,1.0,1.0,2,0,2,6,0,0,1,3,0,0,1,1,2
#7,Jefferson,24.0,2,1,0,3.0,2.0,3,0,2,12,0,2,1,3,0,0,2,1,3
#55,Augusto,1.9,0,0,0,1.0,0.0,0,0,0,3,0,1,0,0,0,0,1,0,1
Equipe,Equipe,0.0,15,5,2,20.0,20.0,14,2,57,174,7,31,13,32,10,17,30,6,36
