Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#23,Nezinho,25.9,4,0,0,5.0,8.0,3,0,12,37,2,6,0,4,6,11,3,0,3
#12,Giovannoni,33.6,1,0,0,1.0,6.0,3,0,12,36,0,6,2,5,8,8,11,4,15
#15,Renato,21.3,1,1,0,3.0,0.0,1,0,10,16,0,0,5,8,0,0,2,3,5
#10,Gustavo,32.7,2,0,0,3.0,2.0,0,1,10,19,0,1,3,6,4,4,6,1,7
#20,Alexei,14.5,0,1,0,3.0,0.0,0,0,6,13,0,1,3,5,0,0,0,0,0
#25,Bruninho,17.1,1,0,0,2.0,0.0,2,0,6,23,2,5,0,4,0,0,1,0,1
#99,Hayes,22.5,1,0,2,3.0,3.0,1,0,5,14,0,0,1,4,3,6,6,3,9
#28,Lucas,24.2,0,0,0,2.0,6.0,3,0,4,17,0,1,0,5,4,4,2,2,4
#35,L. Felipe,1.4,0,0,0,0.0,1.0,0,0,2,2,0,0,0,0,2,2,0,0,0
#8,Dedé,7.0,1,0,0,0.0,0.0,0,0,0,6,0,2,0,0,0,0,0,0,0
#32,David Jackson,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#2,Fúlvio,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,11,2,2,22.0,26.0,14,1,67,183,4,22,14,41,27,35,32,19,51
#12,Pedro,26.6,2,0,0,0.0,3.0,1,0,22,32,4,6,4,6,2,2,3,0,3
#23,Léo Meindl,30.4,5,1,0,4.0,3.0,0,0,10,39,2,7,2,8,0,2,6,1,7
#12,Mineiro,32.0,6,2,2,1.0,6.0,0,0,10,23,1,1,2,8,3,4,6,4,10
#20,Gruber,17.0,1,1,0,2.0,1.0,0,0,8,16,0,2,4,5,0,0,2,1,3
#10,Coelho,11.5,2,0,0,5.0,1.0,0,0,7,7,1,1,2,2,0,0,2,0,2
#15,Cipolini,23.0,3,1,1,4.0,3.0,1,0,7,17,0,3,2,2,3,4,2,0,2
#19,Leandrinho,23.2,2,1,0,5.0,1.0,0,0,6,29,0,6,2,4,2,3,1,0,1
#5,Cassiano,9.8,1,1,0,1.0,1.0,0,0,4,9,0,1,2,3,0,0,1,0,1
#16,João Pedro,8.0,0,0,0,0.0,1.0,1,0,3,6,0,0,1,2,1,2,1,0,1
#11,Antonio,15.5,3,1,0,5.0,1.0,2,0,2,9,0,1,1,3,0,0,2,2,4
#7,Didi,3.0,0,0,0,1.0,0.0,0,0,2,2,0,0,1,1,0,0,2,0,2
#33,Guilherme,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,25,8,3,28.0,21.0,6,0,81,189,8,28,23,44,11,17,31,9,40
