Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#21,Wesley,30.5,3,1,1,1.0,4.0,2,0,18,36,1,2,6,12,3,6,2,4,6
#7,Jefferson,20.0,2,2,0,2.0,1.0,0,0,14,22,2,4,4,5,0,0,3,1,4
#11,Teichmann,29.0,2,2,2,3.0,1.0,2,1,10,18,0,0,5,9,0,0,7,1,8
#0,Roquemore,25.9,2,0,0,0.0,3.0,3,0,8,33,2,7,1,5,0,2,6,0,6
#15,Audrei,17.5,0,0,0,0.0,0.0,0,0,7,11,1,1,2,4,0,0,0,2,2
#1,Rush,21.9,2,1,0,1.0,0.0,2,0,5,18,1,4,1,3,0,0,4,2,6
#55,Augusto,6.9,0,0,0,3.0,0.0,0,0,3,3,1,1,0,0,0,0,0,1,1
#19,Gegê,33.0,12,2,0,1.0,3.0,5,0,3,15,1,5,0,0,0,0,3,0,3
#6,Adriano Big,5.2,0,0,0,0.0,1.0,1,0,1,2,0,0,0,0,1,2,1,0,1
#44,Thales,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#34,Lelê,2.5,0,0,1,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1
#10,Mosso,7.6,1,0,0,1.0,0.0,1,0,0,3,0,1,0,0,0,0,2,0,2
Equipe,Equipe,0.0,24,8,4,12.0,13.0,17,1,69,161,9,25,19,38,4,10,31,12,43
#10,Vezaro,23.5,0,2,0,1.0,2.0,2,0,20,25,3,4,5,6,1,1,3,1,4
#4,Vezarinho,23.0,0,2,0,0.0,3.0,3,0,13,33,2,5,3,8,1,2,1,0,1
#23,Stocks,31.4,6,1,0,3.0,3.0,4,0,9,24,1,2,2,8,2,2,4,2,6
#20,Tiagão,21.3,0,0,1,1.0,0.0,0,0,5,19,1,3,1,5,0,0,4,3,7
#7,Jerônimo,15.4,0,0,0,1.0,0.0,0,1,2,4,0,0,1,2,0,0,1,0,1
#32,Johnson,13.9,1,1,0,1.0,0.0,1,0,2,18,0,4,1,3,0,0,1,1,2
#54,J. Socas,28.0,5,4,0,1.0,1.0,3,0,1,12,0,2,0,2,1,2,6,1,7
#31,Maxwell,13.4,1,0,1,0.0,2.0,1,0,0,5,0,1,0,1,0,0,0,1,1
#8,Colimerio,9.5,0,0,0,1.0,0.0,0,0,0,4,0,0,0,2,0,0,1,1,2
#23,Weihermann,0.2,0,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#14,A. Bambu,20.5,0,0,0,2.0,1.0,1,0,0,16,0,4,0,2,0,0,4,0,4
#6,Jordan,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,13,10,2,13.0,12.0,19,1,52,160,7,25,13,39,5,7,26,14,40
