Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#20,Gruber,20.0,1,0,0,2.0,0.0,1,0,11,23,1,3,4,7,0,0,8,1,9
#12,Pedro,18.1,1,1,0,3.0,2.0,4,0,10,15,2,3,2,3,0,0,4,1,5
#10,Coelho,27.8,2,3,0,2.0,3.0,4,0,10,21,1,1,3,8,1,2,3,0,3
#12,Mineiro,28.2,2,2,0,1.0,4.0,0,0,9,20,0,1,3,6,3,5,0,7,7
#15,Cipolini,18.6,1,0,0,2.0,0.0,0,0,9,18,1,2,3,6,0,0,6,0,6
#11,Antonio,16.8,1,1,2,3.0,2.0,0,0,6,12,0,0,1,4,4,4,1,0,1
#23,Léo Meindl,24.9,8,0,0,2.0,5.0,3,0,6,23,0,2,2,7,2,3,1,0,1
#7,Didi,20.1,1,2,0,4.0,0.0,0,0,5,16,1,2,1,5,0,0,3,1,4
#5,Cassiano,12.6,1,1,0,3.0,2.0,3,0,4,4,0,0,2,2,0,0,1,0,1
#16,João Pedro,11.6,0,0,0,2.0,1.0,1,1,4,12,0,0,2,6,0,0,2,3,5
#33,Guilherme,1.4,0,0,0,0.0,1.0,0,0,1,2,0,0,0,0,1,2,0,0,0
Equipe,Equipe,0.0,18,10,2,24.0,20.0,16,1,75,166,6,14,23,54,11,16,33,15,48
#21,Wesley,20.2,0,1,1,2.0,2.0,1,2,11,17,1,3,4,4,0,0,2,1,3
#7,Jefferson,31.5,2,2,1,1.0,4.0,5,0,9,32,1,7,2,4,2,3,1,1,2
#0,Roquemore,25.1,2,0,0,1.0,5.0,4,0,8,17,1,4,1,1,3,3,3,1,4
#15,Audrei,18.1,0,3,0,2.0,2.0,1,0,7,25,1,3,1,7,2,2,1,0,1
#6,Adriano Big,10.5,0,1,0,2.0,3.0,1,0,7,8,0,0,1,1,5,6,5,1,6
#11,Teichmann,28.3,2,0,3,3.0,3.0,1,0,5,11,0,0,2,5,1,1,2,0,2
#19,Gegê,20.7,3,2,0,2.0,1.0,4,0,3,8,1,2,0,1,0,0,2,0,2
#55,Augusto,6.7,2,1,0,4.0,1.0,1,0,3,7,0,1,1,1,1,2,1,0,1
#10,Mosso,17.0,1,0,0,1.0,2.0,0,0,2,16,0,3,1,3,0,1,3,1,4
#44,Thales,1.4,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#34,Lelê,20.5,0,1,0,2.0,0.0,1,0,0,10,0,2,0,2,0,0,2,0,2
Equipe,Equipe,0.0,12,11,5,20.0,23.0,19,2,55,151,5,25,13,29,14,18,25,5,30
