Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#17,Rashaun,26.3,3,0,0,1.0,4.0,1,0,21,36,4,7,2,5,5,5,5,1,6
#14,Sualisson,19.4,1,1,2,4.0,1.0,1,1,12,19,1,2,4,6,1,1,0,0,0
#5,Davi,35.7,5,4,0,1.0,6.0,6,0,10,25,2,5,0,2,4,6,5,1,6
#21,B. Fiorotto,34.5,3,0,1,3.0,4.0,6,1,9,23,0,1,4,9,1,2,8,2,10
#23,Leonardo,13.8,1,0,2,5.0,0.0,3,0,8,10,0,0,4,5,0,0,1,3,4
#26,Betinho,25.9,1,2,0,2.0,4.0,5,0,6,16,1,2,1,4,1,2,1,0,1
#9,Paulinho,16.6,1,0,0,0.0,1.0,1,0,0,7,0,1,0,2,0,0,1,0,1
#22,Felipe,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#7,Gabriel,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#33,Felipe,15.0,1,0,0,3.0,2.0,1,0,0,4,0,0,0,1,0,2,1,1,2
#5,Armani,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#8,W. Guilherme,2.0,0,0,0,3.0,0.0,0,0,0,3,0,1,0,0,0,0,0,1,1
Equipe,Equipe,0.0,16,7,5,22.0,22.0,27,2,66,143,8,19,15,34,12,18,23,10,33
#3,Bennett,36.2,4,3,0,3.0,5.0,4,0,21,29,0,1,8,9,5,8,2,0,2
#36,Arthur,28.4,1,4,0,3.0,4.0,3,1,19,24,2,2,4,6,5,6,3,1,4
#4,Ruivo,24.7,3,1,0,2.0,0.0,1,0,8,27,2,5,1,6,0,0,1,1,2
#50,Ware,20.2,0,0,1,3.0,4.0,1,0,6,19,0,3,2,4,2,2,3,2,5
#11,Vitor,6.8,0,1,0,1.0,3.0,1,0,3,8,0,1,0,0,3,5,0,1,1
#18,Lupa,16.4,0,0,1,2.0,2.0,2,0,3,6,0,0,1,2,1,2,5,1,6
#10,Ansaloni,25.4,1,1,0,4.0,2.0,2,0,2,17,0,3,1,3,0,2,4,2,6
#1,Holloway,28.1,2,1,0,1.0,1.0,1,0,2,19,0,3,1,5,0,0,2,1,3
#77,Gui Bento,9.2,0,1,0,2.0,0.0,2,0,0,3,0,1,0,0,0,0,1,0,1
#24,Sena,2.6,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1
#50,Jonatan,1.1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#42,Mamedes,1.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,11,12,2,21.0,21.0,19,1,64,152,4,19,18,35,16,25,23,11,34
