Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#8,Crescenzi,29.6,3,2,0,3.0,2.0,1,0,24,33,6,7,2,5,2,2,4,4,8
#0,Cook,33.6,4,1,0,2.0,3.0,2,0,17,28,1,4,4,5,6,6,2,1,3
#19,Drudi,32.9,1,2,0,3.0,2.0,1,0,16,34,1,5,6,8,1,3,5,1,6
#3,Brite,25.2,5,3,0,3.0,6.0,2,0,15,31,1,3,6,11,0,0,4,1,5
#41,Mineiro,26.5,1,0,1,5.0,2.0,1,0,12,16,1,1,4,5,1,3,3,2,5
#11,Ferros,15.4,1,1,0,0.0,3.0,1,1,3,4,0,0,1,1,1,2,2,0,2
#4,Robinho,15.3,3,2,0,4.0,1.0,3,0,3,8,1,2,0,1,0,0,0,0,0
#3,Lucão,12.9,1,0,0,2.0,1.0,1,0,1,2,0,0,0,0,1,2,4,0,4
#13,Jackson,3.4,1,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#19,Henrique,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#0,Branquinho,5.3,0,0,0,1.0,0.0,1,0,0,7,0,1,0,2,0,0,0,1,1
#22,Leandro,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,20,11,1,24.0,20.0,13,1,91,163,11,23,23,38,12,18,28,11,39
#9,Paulinho,31.4,7,2,0,3.0,4.0,0,0,18,39,2,7,4,7,4,4,1,2,3
#5,Davi,36.0,3,1,0,3.0,6.0,3,0,14,29,2,5,0,2,8,10,1,2,3
#19,Molony-Benjamin,27.2,1,2,1,4.0,2.0,3,1,14,14,0,0,7,7,0,0,6,2,8
#26,Betinho,30.8,1,1,0,0.0,2.0,2,0,10,31,1,4,2,8,3,3,2,0,2
#21,B. Fiorotto,26.4,1,2,1,2.0,4.0,1,2,9,17,0,1,3,3,3,8,1,0,1
#24,Laster,13.7,0,0,0,2.0,1.0,1,0,6,13,2,3,0,2,0,0,2,0,2
#32,Leal,15.3,1,0,0,2.0,2.0,1,0,3,6,0,0,1,2,1,2,4,1,5
#23,Leonardo,6.7,0,0,0,1.0,1.0,1,0,2,9,0,1,1,2,0,2,2,2,4
#5,Armani,3.6,0,0,0,1.0,0.0,1,0,0,3,0,1,0,0,0,0,0,1,1
#13,João,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#14,Sualisson,2.0,1,0,0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0
#8,W. Guilherme,7.0,0,1,0,2.0,0.0,0,0,0,6,0,2,0,0,0,0,0,0,0
Equipe,Equipe,0.0,15,9,2,20.0,23.0,14,3,76,167,7,24,18,33,19,29,20,11,31
