Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#19,Drudi,34.0,1,4,2,4.0,2.0,2,0,19,28,2,4,5,6,3,4,5,1,6
#3,Brite,38.6,8,2,0,2.0,3.0,5,0,19,38,2,4,5,11,3,4,4,2,6
#0,Cook,36.8,1,0,0,2.0,6.0,2,0,14,41,2,9,1,4,6,6,1,0,1
#8,Crescenzi,30.3,4,1,0,4.0,3.0,1,0,10,18,2,4,0,1,4,4,2,0,2
#41,Mineiro,21.4,1,0,0,5.0,5.0,0,0,8,13,0,1,2,3,4,4,7,2,9
#11,Ferros,11.8,1,0,0,0.0,2.0,1,0,5,9,0,0,1,3,3,3,1,1,2
#3,Lucão,14.3,0,0,0,3.0,0.0,0,0,4,4,0,0,2,2,0,0,0,0,0
#4,Robinho,4.8,2,1,1,4.0,1.0,0,0,2,2,0,0,0,0,2,2,0,0,0
#13,Jackson,3.4,1,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#0,Branquinho,2.0,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#22,Leandro,2.8,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1
Equipe,Equipe,0.0,19,8,3,26.0,22.0,13,0,81,153,8,22,16,30,25,27,23,6,29
#10,Alex,33.2,5,2,0,2.0,5.0,3,0,27,41,4,8,6,6,3,5,6,0,6
#25,Gabriel Jaú,21.5,3,1,0,4.0,7.0,1,1,17,31,0,3,5,6,7,10,6,2,8
#10,Duda,33.3,4,0,0,3.0,4.0,3,0,17,25,2,3,2,4,7,8,0,0,0
#13,Matulionis,25.9,1,0,0,3.0,4.0,0,0,11,20,1,2,1,4,6,6,2,1,3
#44,Renan,16.6,0,0,0,3.0,0.0,1,1,5,11,1,3,1,1,0,0,2,0,2
#7,Isaac,20.5,0,1,0,3.0,0.0,0,0,5,8,1,2,1,1,0,0,0,0,0
#6,Shilton,14.3,0,0,0,2.0,2.0,2,0,5,8,0,0,1,2,3,4,3,0,3
#4,Stefano,13.6,5,1,0,1.0,0.0,1,0,2,5,0,1,1,1,0,0,0,0,0
#8,Henrique,0.3,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#5,João Marcos,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#30,Hettsheimeir,21.0,3,2,0,1.0,3.0,1,0,0,8,0,2,0,1,0,0,2,0,2
Equipe,Equipe,0.0,21,7,0,22.0,25.0,12,2,89,157,9,24,18,26,26,33,22,5,27
