Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#4,Cauê,42.0,3,5,0,1.0,9.0,0,0,25,45,2,5,7,11,5,8,4,3,7
#24,Paranhos,41.8,1,1,1,2.0,7.0,4,0,18,28,0,0,6,9,6,10,8,2,10
#11,Vinicius,30.1,1,3,1,5.0,2.0,1,0,12,29,1,2,2,9,5,5,2,2,4
#10,Alex,37.0,1,0,0,4.0,0.0,0,0,12,38,2,8,3,7,0,0,1,1,2
#22,Pedro,19.4,1,3,0,5.0,3.0,0,0,7,18,0,2,3,4,1,4,1,0,1
#8,Cauê,26.2,6,1,1,3.0,0.0,3,0,6,12,2,4,0,0,0,0,6,0,6
#29,Jonathan,1.0,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#42,Cafferata,15.9,1,0,0,4.0,2.0,4,0,0,14,0,4,0,1,0,0,1,0,1
#21,Romanzini,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#49,Nandão,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#27,Buboltz,1.7,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#14,Jonas,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,14,13,3,25.0,23.0,14,0,80,184,7,25,21,41,17,27,27,10,37
#15,Cipolini,28.6,2,1,0,3.0,2.0,1,1,21,29,2,4,7,8,1,1,6,2,8
#23,Léo Meindl,36.8,4,0,1,5.0,4.0,5,0,19,37,3,6,3,7,4,5,3,3,6
#5,Cassiano,26.0,3,0,0,2.0,4.0,3,0,13,23,1,3,2,4,6,6,3,4,7
#11,Antonio,33.1,1,2,0,1.0,4.0,0,0,9,36,0,7,1,4,7,7,6,1,7
#12,Pedro,28.0,1,0,0,2.0,4.0,4,0,8,26,0,3,3,7,2,3,5,0,5
#16,João Pedro,22.1,1,1,0,1.0,2.0,2,0,6,16,0,0,3,7,0,2,4,2,6
#20,Gruber,23.2,2,0,0,5.0,0.0,1,0,6,16,0,2,3,5,0,0,4,0,4
#7,Didi,19.1,0,1,0,2.0,3.0,0,0,4,8,0,1,1,1,2,3,1,1,2
#33,Guilherme,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#10,Coelho,13.1,3,0,0,4.0,1.0,0,0,0,3,0,1,0,0,0,0,0,0,0
Equipe,Equipe,0.0,17,5,1,25.0,24.0,16,1,86,194,6,27,23,43,22,27,34,16,50
