Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#4,Cauê,34.6,4,2,0,1.0,4.0,3,0,30,39,5,6,6,9,3,3,8,0,8
#11,Vinicius,26.5,1,1,0,4.0,5.0,4,1,9,18,0,2,3,4,3,4,5,2,7
#24,Paranhos,22.4,0,2,0,2.0,1.0,1,1,8,17,0,0,4,8,0,1,4,1,5
#8,Cauê,27.8,4,1,1,2.0,2.0,5,0,8,29,2,7,1,4,0,0,7,1,8
#10,Alex,29.3,4,1,0,2.0,2.0,0,0,6,34,0,6,2,7,2,2,1,3,4
#42,Cafferata,18.4,2,0,0,4.0,1.0,1,0,4,5,1,1,0,0,1,2,3,0,3
#27,Buboltz,12.8,1,2,0,2.0,3.0,1,0,4,8,1,2,0,0,1,2,1,0,1
#49,Nandão,6.7,0,0,0,2.0,1.0,0,0,3,3,0,0,1,1,1,1,1,0,1
#22,Dida,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#14,Jonas,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#29,Jonathan,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#22,Pedro,15.4,0,0,0,3.0,0.0,3,0,0,2,0,0,0,1,0,0,1,0,1
Equipe,Equipe,0.0,16,9,1,23.0,19.0,19,2,72,155,9,24,17,34,11,15,33,8,41
#10,Vezaro,36.8,1,0,0,2.0,3.0,0,0,15,33,4,9,0,1,3,4,3,0,3
#14,A. Bambu,33.5,0,0,0,3.0,2.0,4,0,12,28,2,6,3,5,0,0,6,2,8
#23,Stocks,36.0,3,5,0,5.0,4.0,3,0,10,32,0,2,5,12,0,2,5,0,5
#8,Colimerio,15.4,1,1,0,1.0,1.0,1,1,9,12,0,0,4,5,1,2,4,2,6
#4,Vezarinho,17.4,1,0,0,2.0,3.0,1,0,8,22,1,4,1,3,3,4,1,1,2
#32,Johnson,23.8,1,1,0,4.0,5.0,0,1,7,22,0,2,1,5,5,6,1,0,1
#54,J. Socas,24.1,1,2,1,1.0,3.0,1,1,2,13,0,3,1,2,0,0,4,0,4
#20,Tiagão,10.6,0,0,0,2.0,0.0,2,0,0,6,0,2,0,0,0,0,1,0,1
#23,Weihermann,2.5,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1
#40,Dieguinho,0.1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,9,9,1,20.0,21.0,13,3,63,168,7,28,15,33,12,18,26,8,34
