Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#2,Fuller,25.6,1,1,0,1.0,2.0,1,0,20,42,4,10,4,6,0,0,3,0,3
#9,Lucas Dias,16.3,1,3,0,0.0,3.0,1,1,16,25,2,5,3,3,4,4,0,1,1
#87,Guilherme,19.6,2,0,0,0.0,2.0,0,1,10,23,0,1,3,8,4,4,3,2,5
#17,Du Sommer,16.8,0,0,1,4.0,1.0,1,0,9,11,0,0,4,5,1,1,1,2,3
#25,Nesbitt,27.0,0,1,0,1.0,2.0,2,0,6,15,1,2,1,4,1,1,3,5,8
#9,Deryk,21.4,3,1,0,1.0,2.0,4,0,6,14,2,4,0,1,0,0,1,0,1
#7,Jhonatan,25.3,1,1,1,1.0,0.0,0,0,6,15,2,3,0,3,0,0,8,0,8
#5,Elinho,22.8,12,1,0,2.0,2.0,1,0,5,15,1,3,1,3,0,0,1,1,2
#13,Alex,2.0,0,0,0,2.0,1.0,0,0,2,2,0,0,0,0,2,2,0,0,0
#33,Eddy,8.3,0,0,0,0.0,0.0,0,0,2,11,0,3,1,1,0,0,2,0,2
#10,Vitão,2.9,0,0,0,1.0,0.0,0,0,2,2,0,0,1,1,0,0,0,1,1
#2,Yago,11.9,2,0,0,0.0,2.0,2,0,0,10,0,2,0,2,0,0,2,0,2
Equipe,Equipe,0.0,22,8,2,13.0,17.0,12,2,84,185,12,33,18,37,12,12,27,14,41
#40,André Goes,30.9,2,4,0,2.0,3.0,4,0,18,25,3,4,3,5,3,3,2,1,3
#8,Shaw,28.5,1,0,0,3.0,2.0,1,0,15,27,2,6,4,4,1,1,2,1,3
#21,Murilo,20.9,1,0,0,3.0,3.0,0,0,14,24,0,0,6,11,2,2,3,1,4
#34,Kurtz,19.1,0,2,0,1.0,1.0,1,1,9,18,0,0,4,8,1,2,5,2,7
#14,Dawkins,36.3,3,1,0,1.0,1.0,2,0,4,23,0,3,2,7,0,0,3,0,3
#7,Renato,11.5,2,0,0,2.0,1.0,0,0,4,11,0,1,2,4,0,0,0,0,0
#17,Edu Mariano,28.6,6,3,0,2.0,0.0,0,0,2,8,0,2,1,1,0,0,6,2,8
#35,Maique,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#3,João Pedro,8.1,1,0,0,3.0,1.0,1,0,0,2,0,0,0,1,0,0,1,0,1
#4,Arthur,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#2,Okorie,16.3,2,0,0,0.0,1.0,5,0,0,16,0,4,0,2,0,0,2,0,2
Equipe,Equipe,0.0,18,10,0,17.0,13.0,15,1,66,154,5,20,22,43,7,8,25,9,34
