Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#25,Nesbitt,17.4,2,1,0,2.0,6.0,2,1,13,16,1,2,3,3,4,4,2,2,4
#9,Lucas Dias,31.0,2,2,1,1.0,1.0,3,1,11,33,1,5,3,8,2,2,2,1,3
#9,Deryk,22.4,4,0,0,0.0,2.0,2,0,11,22,3,6,1,2,0,0,3,1,4
#2,Fuller,27.7,1,1,0,2.0,2.0,6,0,11,20,2,3,2,5,1,1,2,0,2
#7,Jhonatan,22.8,0,0,0,2.0,1.0,0,0,9,18,3,4,0,2,0,2,4,0,4
#17,Du Sommer,23.0,0,1,0,3.0,2.0,1,1,8,14,0,0,4,7,0,0,5,3,8
#87,Guilherme,15.9,0,0,0,2.0,0.0,1,0,4,12,0,0,2,6,0,0,5,2,7
#2,Yago,10.9,3,1,0,1.0,1.0,1,0,3,10,0,2,1,1,1,2,0,0,0
#5,Elinho,20.3,9,1,0,1.0,1.0,1,0,2,12,0,2,1,3,0,0,1,0,1
#13,Alex,0.1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#33,Eddy,8.1,0,0,0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
#10,Vitão,0.4,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,21,7,1,15.0,16.0,18,3,72,157,10,24,17,37,8,11,27,9,36
#8,Cubillan,22.4,1,0,0,2.0,3.0,0,0,14,25,1,3,5,7,1,2,1,2,3
#11,Marquinhos,22.6,4,1,1,0.0,2.0,0,1,11,28,1,4,3,6,2,4,1,0,1
#0,Rhett,27.0,0,1,0,3.0,0.0,3,1,10,23,0,1,5,10,0,0,3,1,4
#13,JP Batista,33.7,6,0,2,3.0,1.0,2,0,8,28,0,0,4,14,0,0,3,5,8
#4,Marcelinho,17.8,2,1,0,0.0,3.0,1,0,7,14,1,3,1,1,2,3,5,0,5
#23,Pecos,17.4,3,2,0,2.0,1.0,2,0,5,14,1,2,1,4,0,0,2,0,2
#14,Ramon,29.9,1,2,0,3.0,1.0,2,0,5,16,1,4,0,1,2,2,0,0,0
#16,Olivinha,12.7,0,0,0,1.0,1.0,3,0,5,14,0,1,2,5,1,1,2,2,4
#0,João Vitor,5.6,0,0,1,0.0,3.0,0,0,2,5,0,0,1,2,0,1,0,3,3
#5,Pilar,0.7,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#17,Danilo,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#12,Humberto,10.3,0,1,0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,17,8,4,16.0,15.0,15,2,67,167,5,18,22,50,8,13,25,14,39
