Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#5,César,25.4,3,0,0,0.0,2.0,0,0,17,28,1,2,6,10,2,2,3,1,4
#9,Pastor,23.2,3,0,0,3.0,4.0,0,0,13,30,3,8,1,1,2,4,2,2,4
#11,Giano,23.8,4,3,0,2.0,2.0,2,0,8,30,2,6,1,6,0,0,1,1,2
#12,Mathias,20.7,0,1,2,3.0,3.0,4,0,7,14,0,0,2,5,3,4,7,3,10
#2,Brown,27.1,2,1,0,2.0,2.0,2,0,6,20,0,0,3,10,0,0,1,0,1
#7,Lucas,9.7,0,1,0,1.0,0.0,0,0,6,9,2,3,0,0,0,0,1,0,1
#22,Jones,17.3,0,0,0,0.0,1.0,0,0,4,5,1,1,0,0,1,2,1,0,1
#3,Biro,12.9,1,0,0,1.0,1.0,1,0,3,9,0,1,1,2,1,2,1,0,1
#16,Alemão,9.0,2,0,0,3.0,0.0,0,0,2,5,0,1,1,1,0,0,4,0,4
#13,Wesley,10.0,1,2,0,2.0,2.0,2,0,2,7,0,1,1,2,0,0,1,3,4
#5,Hélio,21.0,0,0,0,1.0,3.0,1,0,1,15,0,1,0,5,1,2,5,0,5
#28,Solano,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,16,8,2,19.0,20.0,14,0,69,172,9,24,16,42,10,16,29,10,39
#33,C. Torres,23.4,0,1,0,2.0,1.0,0,0,17,26,3,4,4,6,0,2,8,1,9
#8,Shamell,22.4,5,1,0,0.0,4.0,1,0,16,36,1,6,4,6,5,6,2,2,4
#11,Filipin,22.1,1,0,0,2.0,2.0,0,0,11,14,3,4,1,1,0,0,0,1,1
#0,Tyrone,20.6,2,0,0,4.0,3.0,3,2,11,30,2,4,2,7,1,4,7,1,8
#9,Vithinho,22.7,12,2,0,3.0,4.0,2,0,10,33,1,6,3,7,1,1,8,2,10
#10,Fabricio,23.4,2,1,0,1.0,0.0,0,0,9,12,3,4,0,0,0,0,1,2,3
#18,Jimmy,19.2,0,1,0,4.0,1.0,1,0,8,12,0,1,3,3,2,3,0,0,0
#4,Larry,23.4,6,0,0,3.0,1.0,1,0,7,20,1,4,2,4,0,0,1,0,1
#21,Wesley,12.5,0,0,0,1.0,1.0,0,0,5,10,0,0,2,4,1,2,3,1,4
#11,Vieira,5.8,0,0,0,0.0,1.0,0,0,3,4,0,0,1,1,1,2,0,0,0
Equipe,Equipe,0.0,28,6,0,20.0,18.0,8,2,97,197,14,33,22,39,11,20,31,12,43
