Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#0,Roquemore,21.6,0,0,1,2.0,6.0,0,0,19,27,3,3,2,5,6,8,4,1,5
#21,Wesley,22.0,0,0,1,4.0,5.0,1,2,17,28,0,2,6,8,5,6,1,3,4
#7,Jefferson,36.2,2,4,0,3.0,2.0,3,0,13,38,3,10,2,4,0,0,3,0,3
#11,Teichmann,33.3,5,0,2,3.0,2.0,1,0,8,18,0,0,4,9,0,0,11,2,13
#10,Mosso,14.0,1,0,0,0.0,0.0,2,0,7,15,1,3,2,3,0,0,3,0,3
#1,Rush,13.7,0,0,0,1.0,1.0,1,0,5,13,1,3,1,2,0,0,0,1,1
#19,Gegê,30.9,10,2,0,3.0,3.0,3,0,4,20,0,3,1,4,2,3,2,0,2
#6,Adriano Big,6.0,1,0,0,2.0,0.0,1,1,2,2,0,0,1,1,0,0,1,0,1
#34,Lelê,4.4,0,0,0,0.0,1.0,1,0,1,2,0,0,0,0,1,2,0,0,0
#44,Thales,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#55,Augusto,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#15,Audrei,18.0,0,0,0,1.0,2.0,1,0,0,6,0,0,0,3,0,0,2,0,2
Equipe,Equipe,0.0,19,6,4,20.0,22.0,15,3,76,169,8,24,19,39,14,19,29,8,37
#11,Marquinhos,29.2,4,2,0,4.0,3.0,2,1,19,40,3,7,3,6,4,7,7,1,8
#8,Cubillan,23.8,2,0,0,1.0,0.0,1,0,14,22,4,6,1,2,0,0,1,0,1
#14,Ramon,34.9,2,0,0,2.0,5.0,1,0,13,22,2,4,1,2,5,6,0,0,0
#13,JP Batista,27.2,2,1,1,4.0,6.0,3,0,13,31,0,0,5,13,3,5,1,3,4
#16,Olivinha,27.7,2,1,0,2.0,1.0,0,0,10,21,0,1,5,9,0,0,9,1,10
#23,Pecos,17.2,5,1,0,2.0,1.0,1,0,5,8,0,0,2,3,1,2,0,0,0
#5,Pilar,15.9,2,3,1,4.0,1.0,1,0,4,13,0,1,2,5,0,0,3,0,3
#4,Marcelinho,15.2,2,1,0,2.0,0.0,1,0,3,11,1,3,0,1,0,0,2,0,2
#0,João Vitor,3.8,0,0,0,0.0,1.0,0,0,2,4,0,0,1,2,0,0,2,0,2
#17,Danilo,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#12,Humberto,5.1,0,0,0,2.0,0.0,0,0,0,2,0,0,0,1,0,0,2,0,2
Equipe,Equipe,0.0,21,9,2,23.0,18.0,11,1,83,174,10,22,20,44,13,20,29,6,35
