Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#14,Dawkins,27.5,4,0,0,3.0,2.0,3,0,13,35,3,9,1,3,2,2,1,1,2
#40,André Goes,29.9,5,3,0,4.0,6.0,4,0,13,24,2,5,2,3,3,3,5,0,5
#2,Okorie,22.1,1,0,0,4.0,0.0,1,0,12,17,2,3,3,4,0,0,0,0,0
#17,Edu Mariano,12.7,1,1,0,0.0,1.0,0,1,11,17,2,3,2,3,1,2,1,1,2
#7,Renato,22.8,2,2,0,1.0,2.0,3,0,8,13,1,1,2,4,1,2,5,3,8
#21,Murilo,21.8,1,1,1,3.0,2.0,3,1,8,19,0,1,4,8,0,0,2,3,5
#8,Shaw,17.2,2,0,0,1.0,0.0,2,0,7,15,1,3,2,3,0,0,2,1,3
#35,Maique,2.9,0,0,0,1.0,1.0,0,1,6,6,0,0,2,2,2,2,0,0,0
#4,Arthur,21.3,5,0,0,2.0,2.0,2,0,4,15,0,3,1,2,2,2,1,1,2
#34,Kurtz,15.3,0,0,0,2.0,1.0,1,1,4,6,0,0,2,3,0,0,1,0,1
#66,Marcelo,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#3,João Pedro,6.6,3,0,0,0.0,0.0,0,0,0,2,0,0,0,1,0,0,1,0,1
Equipe,Equipe,0.0,24,7,1,21.0,17.0,19,4,86,169,11,28,21,36,11,13,20,12,32
#7,Gabriel,23.5,1,1,0,3.0,6.0,4,0,17,40,3,7,1,6,6,7,2,1,3
#6,Rafinha,32.2,4,2,0,3.0,3.0,3,0,13,19,4,5,0,1,1,2,2,0,2
#44,Coimbra,26.3,2,1,0,4.0,5.0,3,0,12,25,0,2,4,7,4,5,3,2,5
#50,Dos Santos,23.5,3,1,0,2.0,3.0,2,0,9,16,0,0,4,7,1,2,4,2,6
#14,Douglas,25.8,0,1,0,3.0,4.0,1,0,8,19,0,1,3,7,2,2,0,2,2
#11,Arnaldinho,24.9,3,2,0,0.0,0.0,0,0,7,15,1,3,2,3,0,0,1,0,1
#0,Guga,16.2,4,0,0,0.0,0.0,2,0,4,13,0,3,2,2,0,0,1,1,2
#11,Fabrício,18.6,2,1,0,3.0,0.0,1,0,4,9,0,1,2,3,0,0,0,0,0
#15,Roberto,9.1,0,0,0,0.0,0.0,1,0,2,8,0,0,1,4,0,0,1,2,3
#23,Guapi,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#9,Varela,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,19,9,0,19.0,21.0,18,0,76,164,8,22,19,40,14,18,16,11,27
