Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#7,Gabriel,19.3,0,0,0,3.0,4.0,1,0,23,34,4,6,3,5,5,6,1,1,2
#2,Tatum,33.5,5,2,3,4.0,1.0,3,0,11,44,3,8,1,10,0,0,4,1,5
#5,Jamaal,27.3,2,1,0,1.0,7.0,2,0,9,22,1,4,2,4,2,2,2,1,3
#14,Douglas,25.3,1,0,0,3.0,2.0,0,0,8,32,1,6,2,6,1,2,1,3,4
#0,Guga,17.0,2,1,0,2.0,1.0,1,0,7,9,1,1,2,3,0,0,0,0,0
#50,Dos Santos,23.2,2,1,0,4.0,1.0,0,0,7,13,0,0,3,6,1,1,5,1,6
#15,Roberto,18.4,0,1,0,1.0,0.0,0,0,6,12,0,0,3,6,0,0,1,2,3
#12,R. Bahia,13.2,0,0,0,3.0,1.0,2,0,2,11,0,1,1,4,0,0,3,0,3
#9,Varela,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#6,Rafinha,16.4,2,1,0,2.0,1.0,0,0,0,12,0,4,0,0,0,0,0,0,0
#11,Fabrício,6.5,1,0,0,2.0,0.0,0,0,0,2,0,0,0,1,0,0,0,1,1
#23,Guapi,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,15,7,3,25.0,18.0,10,0,73,191,10,30,17,45,9,11,21,13,34
#4,Ruivo,23.7,2,0,0,0.0,4.0,2,0,13,14,1,1,2,2,6,7,1,0,1
#6,Gemerson,20.6,1,0,0,2.0,4.0,0,0,13,27,1,5,3,4,4,4,2,1,3
#1,Holloway,30.5,6,0,1,1.0,6.0,4,0,12,24,0,2,5,8,2,2,7,0,7
#36,Arthur,18.8,0,0,0,2.0,3.0,1,0,12,21,2,3,2,4,2,4,3,0,3
#50,Ware,20.9,1,0,0,3.0,1.0,0,0,11,24,1,4,4,6,0,0,1,1,2
#13,Toledo,25.2,1,1,0,1.0,3.0,2,0,7,18,0,0,3,8,1,2,5,3,8
#10,Ansaloni,19.2,1,0,0,2.0,1.0,1,0,5,14,1,4,1,1,0,0,5,0,5
#3,Bennett,22.1,4,0,0,4.0,1.0,1,0,4,6,0,0,1,2,2,2,4,0,4
#18,Lupa,14.8,1,0,0,3.0,2.0,3,1,4,6,0,0,2,3,0,0,2,1,3
#11,Vitor,4.3,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#42,Mamedes,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#20,Igor,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,17,1,1,18.0,25.0,14,1,81,154,6,19,23,38,17,21,34,8,42
