Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#23,Stocks,35.9,7,3,0,3.0,4.0,3,0,16,32,1,4,6,8,1,4,2,1,3
#10,Vezaro,30.3,1,0,1,4.0,1.0,2,0,14,19,4,5,1,2,0,0,3,0,3
#32,Johnson,27.2,1,0,0,3.0,3.0,2,2,12,32,1,5,3,6,3,5,1,0,1
#14,A. Bambu,36.2,1,1,2,4.0,1.0,2,0,12,18,3,4,1,2,1,2,4,1,5
#31,Maxwell,20.3,1,1,0,4.0,7.0,1,0,12,17,1,1,2,4,5,6,3,1,4
#4,Vezarinho,14.9,0,0,0,1.0,3.0,2,0,7,15,1,2,2,3,0,3,0,0,0
#20,Tiagão,11.4,0,0,0,1.0,1.0,0,0,3,8,0,1,1,2,1,1,1,1,2
#54,J. Socas,15.8,4,1,0,0.0,3.0,2,0,1,11,0,1,0,2,1,4,3,1,4
#7,Jerônimo,6.2,0,0,0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1
#23,Weihermann,0.2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#6,Jordan,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#8,Colimerio,1.7,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,15,6,4,21.0,23.0,15,2,77,152,11,23,16,29,12,25,21,8,29
#41,Mineiro,31.0,0,0,1,5.0,3.0,2,1,16,27,0,0,7,12,2,3,3,4,7
#8,Crescenzi,34.5,3,3,0,3.0,2.0,3,0,14,29,3,5,1,5,3,4,6,2,8
#0,Cook,37.8,1,0,0,4.0,6.0,2,0,13,53,2,10,0,8,7,7,0,3,3
#3,Brite,39.4,1,2,0,3.0,2.0,2,0,12,36,1,6,4,8,1,2,3,1,4
#11,Ferros,28.1,0,1,0,3.0,3.0,3,2,9,17,0,2,3,4,3,3,4,3,7
#3,Lucão,9.5,0,0,0,2.0,4.0,0,0,7,12,0,0,1,3,5,6,1,2,3
#19,Drudi,15.1,1,0,0,3.0,1.0,1,0,2,4,0,0,1,2,0,0,4,2,6
#0,Branquinho,4.5,0,2,0,0.0,0.0,0,0,2,2,0,0,1,1,0,0,0,0,0
#22,Leandro,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#4,Robinho,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#13,Jackson,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,6,8,1,23.0,21.0,13,3,75,180,6,23,18,43,21,25,23,21,44
