Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#10,Alex,35.2,8,0,1,3.0,2.0,0,0,19,38,5,9,2,5,0,1,4,2,6
#30,Hettsheimeir,20.3,2,1,0,2.0,6.0,3,0,14,30,1,4,4,7,3,4,5,1,6
#0,Anthony,21.9,0,1,0,1.0,5.0,1,0,8,18,0,2,3,5,2,2,2,0,2
#6,Shilton,18.7,1,0,0,5.0,3.0,1,0,8,9,0,0,3,3,2,3,1,4,5
#13,Matulionis,14.0,0,0,1,5.0,2.0,0,0,7,20,0,3,3,5,1,1,0,1,1
#44,Renan,17.4,0,0,0,2.0,0.0,0,0,6,13,0,1,3,5,0,0,2,1,3
#25,Gabriel Jaú,17.5,1,0,0,3.0,0.0,1,0,6,10,2,2,0,2,0,0,2,1,3
#7,Isaac,26.0,2,1,0,4.0,1.0,1,0,3,14,1,4,0,1,0,0,2,2,4
#4,Stefano,15.2,2,0,0,1.0,0.0,0,0,2,7,0,1,1,2,0,0,0,1,1
#18,Michael,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#8,Henrique,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#10,Duda,13.7,2,0,0,2.0,1.0,1,0,0,15,0,5,0,0,0,0,2,0,2
Equipe,Equipe,0.0,18,3,2,28.0,20.0,8,0,73,174,9,31,19,35,8,11,22,14,36
#24,Paranhos,29.4,1,0,2,3.0,8.0,2,0,21,30,0,0,8,11,5,8,5,3,8
#11,Vinicius,15.7,0,0,0,5.0,6.0,1,0,17,19,2,2,0,0,11,13,3,1,4
#10,Alex,37.5,1,2,0,2.0,2.0,0,1,15,33,3,7,3,6,0,0,1,0,1
#42,Cafferata,20.5,2,0,1,2.0,4.0,1,0,12,19,2,3,1,2,4,6,1,0,1
#22,Pedro,18.2,1,2,0,2.0,2.0,0,0,8,17,1,2,1,4,3,3,2,1,3
#8,Cauê,27.8,4,1,0,1.0,0.0,2,0,6,8,2,2,0,1,0,0,8,0,8
#4,Cauê,30.7,4,0,0,1.0,5.0,2,0,4,20,0,3,1,3,2,5,3,2,5
#49,Nandão,10.0,0,0,0,4.0,0.0,1,0,2,6,0,0,1,3,0,0,1,2,3
#27,Buboltz,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#29,Jonathan,2.6,0,0,0,0.0,0.0,0,0,0,2,0,0,0,1,0,0,0,0,0
#22,Dida,3.4,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1
#2,Warren,4.3,0,0,0,0.0,0.0,0,0,0,2,0,0,0,1,0,0,1,1,2
Equipe,Equipe,0.0,14,5,3,20.0,27.0,9,1,85,156,10,19,15,32,25,35,26,10,36
