Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#4,Marcelinho,29.1,4,1,0,4.0,4.0,1,0,22,45,4,9,4,7,2,4,6,0,6
#11,Marquinhos,35.9,1,0,0,3.0,7.0,1,0,12,33,0,3,4,8,4,8,5,2,7
#16,Olivinha,20.8,2,0,0,4.0,4.0,0,0,12,22,0,2,3,4,6,8,5,1,6
#0,Rhett,10.3,1,0,1,1.0,2.0,0,1,11,13,1,1,3,3,2,4,0,0,0
#13,JP Batista,30.9,6,2,0,4.0,2.0,1,0,10,18,0,0,5,8,0,2,2,2,4
#14,Ramon,36.2,6,2,0,4.0,5.0,2,0,7,17,0,1,2,5,3,4,3,0,3
#0,João Vitor,6.5,0,0,0,4.0,0.0,0,0,6,6,0,0,3,3,0,0,1,1,2
#23,Pecos,14.8,3,1,0,2.0,2.0,1,0,5,11,0,0,2,5,1,1,2,0,2
#5,Pilar,11.6,0,2,0,2.0,1.0,0,0,4,11,0,1,2,4,0,0,3,0,3
#17,Danilo,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#12,Humberto,4.0,1,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,24,8,1,29.0,27.0,6,1,89,176,5,17,28,47,18,31,29,8,37
#23,Nezinho,33.6,7,1,0,3.0,7.0,4,0,18,51,3,11,3,6,3,6,2,1,3
#28,Lucas,24.8,1,0,0,3.0,7.0,0,2,15,31,0,3,4,6,7,10,3,2,5
#32,David Jackson,33.1,3,1,0,3.0,5.0,3,0,11,23,2,5,0,1,5,6,6,1,7
#1,Deodato,8.6,0,1,0,2.0,1.0,0,0,7,10,1,2,1,1,2,2,2,1,3
#25,Bruninho,9.2,0,0,0,3.0,1.0,2,0,7,9,1,1,1,2,2,2,1,0,1
#12,Giovannoni,25.6,2,0,1,1.0,1.0,1,0,6,27,1,5,1,4,1,4,8,1,9
#99,Hayes,15.4,0,0,0,2.0,2.0,0,0,6,8,0,0,3,4,0,0,1,0,1
#8,Dedé,10.4,0,0,0,5.0,0.0,1,0,5,16,1,4,1,2,0,0,1,1,2
#10,Gustavo,24.1,1,0,0,2.0,4.0,0,0,4,13,0,1,0,2,4,6,0,1,1
#15,Renato,15.2,2,0,0,3.0,1.0,1,0,2,2,0,0,0,0,2,2,0,1,1
#2,Fúlvio,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#35,L. Felipe,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,16,3,1,27.0,29.0,12,2,81,190,9,32,14,28,26,38,27,11,38
