Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#1,Holloway,27.1,1,2,0,4.0,5.0,3,0,20,44,2,5,4,10,6,9,1,4,5
#3,Bennett,30.5,1,2,0,2.0,3.0,1,0,12,27,2,3,1,6,4,6,1,1,2
#4,Ruivo,24.2,4,1,0,0.0,2.0,1,0,9,19,1,3,3,5,0,0,1,1,2
#6,Gemerson,31.9,2,1,0,3.0,2.0,1,0,8,27,2,7,1,3,0,0,6,0,6
#77,Gui Bento,14.7,2,1,0,1.0,1.0,0,0,5,15,1,4,1,1,0,1,1,1,2
#50,Ware,16.6,0,0,1,2.0,0.0,1,0,5,11,1,1,1,4,0,0,3,0,3
#10,Ansaloni,23.2,1,0,0,3.0,2.0,0,0,5,33,0,4,2,9,1,3,8,2,10
#18,Lupa,21.3,0,0,0,2.0,0.0,1,0,2,12,0,0,1,6,0,0,4,5,9
#36,Arthur,9.5,1,0,0,0.0,1.0,1,0,0,4,0,0,0,1,0,2,1,0,1
#42,Mamedes,0.4,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#50,Jonatan,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#11,Vitor,0.7,0,0,0,0.0,0.0,0,0,0,3,0,1,0,0,0,0,0,0,0
Equipe,Equipe,0.0,12,7,1,19.0,16.0,9,0,66,195,9,28,14,45,11,21,29,17,46
#8,Shamell,33.9,5,3,2,3.0,3.0,2,0,23,35,2,4,6,9,5,5,6,0,6
#33,C. Torres,23.2,0,0,1,1.0,2.0,1,0,12,23,0,2,6,8,0,1,2,2,4
#18,Jimmy,31.6,1,1,0,2.0,3.0,3,0,11,28,0,4,4,6,3,4,3,0,3
#0,Tyrone,29.0,3,2,1,3.0,4.0,1,0,11,16,1,2,3,4,2,2,11,0,11
#4,Larry,30.8,6,1,0,1.0,1.0,2,0,8,19,1,3,2,4,1,2,5,1,6
#11,Filipin,13.3,0,0,0,2.0,3.0,0,0,5,19,1,5,1,2,0,0,2,0,2
#21,Wesley,16.8,0,0,1,3.0,1.0,1,0,3,12,0,0,1,5,1,2,2,1,3
#9,Vithinho,10.4,2,0,0,1.0,0.0,1,0,0,3,0,1,0,0,0,0,0,1,1
#35,José Carlos,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#10,Fabricio,10.8,0,0,0,0.0,0.0,1,0,0,8,0,2,0,1,0,0,4,1,5
#9,Rafa Moreira,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#11,Vieira,0.2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,17,7,5,16.0,17.0,13,0,73,163,5,23,23,39,12,16,35,7,42
