Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#15,Renato,28.6,3,1,0,5.0,2.0,2,0,21,36,1,4,8,11,2,2,2,3,5
#32,David Jackson,32.0,3,1,0,2.0,4.0,0,0,19,27,5,7,1,1,2,4,6,1,7
#10,Gustavo,30.9,4,2,0,2.0,4.0,1,0,11,21,1,4,3,3,2,3,3,0,3
#23,Nezinho,31.5,6,2,1,1.0,2.0,4,0,10,31,3,9,0,1,1,2,2,0,2
#99,Hayes,22.0,1,2,0,2.0,2.0,2,0,10,18,1,2,3,5,1,2,2,1,3
#12,Giovannoni,28.5,4,1,0,2.0,4.0,1,0,5,21,0,5,2,2,1,2,4,1,5
#8,Dedé,10.2,0,0,0,2.0,2.0,0,0,5,8,1,2,0,0,2,2,0,1,1
#2,Fúlvio,16.0,3,0,0,5.0,3.0,2,0,4,13,0,3,0,0,4,4,0,0,0
#20,Alexei,0.4,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#25,Bruninho,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#28,Lucas,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#35,L. Felipe,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,24,9,1,21.0,23.0,12,0,85,175,12,36,17,23,15,21,21,8,29
#40,André Goes,29.5,7,3,0,4.0,2.0,1,0,20,31,2,5,5,6,4,4,3,0,3
#14,Dawkins,27.7,5,2,0,2.0,3.0,2,0,18,35,4,7,2,6,2,2,3,0,3
#2,Okorie,30.8,4,1,0,2.0,5.0,2,0,14,26,2,4,2,4,4,6,1,0,1
#4,Arthur,22.7,2,1,0,2.0,1.0,2,0,12,23,2,5,3,4,0,0,3,1,4
#21,Murilo,19.5,0,0,0,5.0,4.0,3,0,8,12,0,1,3,3,2,3,3,2,5
#8,Shaw,24.6,2,1,0,1.0,2.0,1,0,7,17,0,2,3,5,1,1,2,1,3
#17,Edu Mariano,18.3,2,1,0,3.0,2.0,0,0,6,9,0,1,2,2,2,2,2,1,3
#34,Kurtz,17.8,1,0,0,1.0,2.0,2,0,4,10,0,0,2,5,0,0,3,0,3
#35,Maique,9.3,0,1,0,3.0,0.0,1,0,0,3,0,1,0,0,0,0,0,1,1
#3,João Pedro,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,23,10,0,23.0,21.0,14,0,89,166,10,26,22,35,15,18,24,10,34
