Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#32,David Jackson,31.6,4,0,1,4.0,3.0,3,0,21,37,5,8,1,4,4,5,3,0,3
#28,Lucas,27.6,0,0,1,3.0,4.0,1,1,12,27,2,6,2,3,2,3,2,0,2
#10,Gustavo,26.0,2,0,0,3.0,2.0,1,0,12,21,1,3,3,4,3,4,5,1,6
#12,Giovannoni,29.6,3,1,0,4.0,0.0,2,0,11,27,1,5,4,6,0,0,6,1,7
#1,Deodato,13.9,2,0,1,2.0,0.0,0,0,5,10,1,2,1,2,0,0,0,0,0
#2,Fúlvio,30.8,6,1,0,1.0,2.0,4,0,4,15,0,3,1,2,2,2,4,2,6
#23,Nezinho,17.8,0,0,0,3.0,1.0,2,0,3,22,1,6,0,2,0,0,1,0,1
#15,Renato,12.3,0,0,0,2.0,2.0,1,0,3,6,0,0,1,1,1,4,1,0,1
#99,Hayes,10.6,1,0,0,1.0,0.0,0,0,0,4,0,0,0,2,0,0,2,0,2
#35,L. Felipe,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#25,Bruninho,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#8,Dedé,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,18,2,3,23.0,14.0,15,1,71,169,11,33,13,26,12,18,26,5,31
#36,Arthur,29.4,2,2,1,3.0,1.0,0,0,21,35,1,3,8,12,2,2,6,0,6
#13,Toledo,36.2,0,0,1,1.0,6.0,2,1,19,36,0,0,4,12,11,12,4,5,9
#10,Ansaloni,34.4,1,0,0,2.0,1.0,0,1,15,27,1,3,6,9,0,0,5,1,6
#1,Holloway,20.4,6,2,0,4.0,6.0,3,0,14,27,0,0,5,11,4,5,5,0,5
#3,Bennett,35.3,5,2,0,1.0,3.0,0,0,6,16,0,2,3,5,0,0,2,0,2
#4,Ruivo,24.8,4,1,0,0.0,2.0,0,0,5,16,1,4,0,1,2,2,3,0,3
#6,Gemerson,8.9,0,0,0,0.0,2.0,1,0,2,11,0,3,1,1,0,0,1,1,2
#50,Ware,4.8,1,1,0,2.0,0.0,1,0,0,3,0,1,0,0,0,0,0,0,0
#18,Lupa,3.8,0,0,0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,2,1,3
#42,Mamedes,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#20,Igor,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#11,Vitor,2.1,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,19,8,2,17.0,22.0,9,2,82,171,3,16,27,51,19,21,30,12,42
