Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
17,Vasco da Gama,Mogi,1,David Jackson,39.2,17,37,2,8,3,4,5,5,2,1,3,4,1,1,4.0,5.0,1,0
17,Vasco da Gama,Mogi,1,Renato,17.3,14,23,0,0,5,8,4,7,2,5,7,1,0,0,2.0,6.0,1,0
17,Vasco da Gama,Mogi,1,Lucas,22.7,13,25,1,2,4,7,2,5,6,2,8,0,2,1,5.0,4.0,1,0
17,Vasco da Gama,Mogi,1,Nezinho,20.6,9,20,1,4,3,4,0,0,2,1,3,6,0,0,4.0,0.0,1,0
17,Vasco da Gama,Mogi,1,Giovannoni,25.7,8,21,0,1,3,8,2,2,3,1,4,1,2,0,2.0,2.0,2,0
17,Vasco da Gama,Mogi,1,Fúlvio,23.1,5,18,1,2,1,6,0,0,4,0,4,5,2,0,1.0,1.0,2,0
17,Vasco da Gama,Mogi,1,Deodato,16.9,4,16,0,4,2,2,0,0,1,1,2,1,0,1,1.0,0.0,1,0
17,Vasco da Gama,Mogi,1,Hayes,12.8,3,7,1,1,0,1,0,2,1,0,1,0,0,0,3.0,2.0,1,0
17,Vasco da Gama,Mogi,1,Gustavo,18.3,2,7,0,1,1,2,0,0,0,1,1,1,1,0,3.0,1.0,0,0
17,Vasco da Gama,Mogi,1,Dedé,3.5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,Vasco da Gama,Mogi,1,L. Felipe,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,Vasco da Gama,Mogi,1,Bruninho,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,Vasco da Gama,Mogi,1,Equipe,0.0,75,176,6,23,22,43,13,21,23,12,35,19,8,3,25.0,21.0,10,0
17,Mogi,Vasco da Gama,2,Larry,30.2,17,29,2,4,4,7,3,3,1,0,1,6,2,0,3.0,2.0,2,0
17,Mogi,Vasco da Gama,2,Tyrone,30.2,17,23,1,2,5,6,4,5,5,0,5,8,2,2,3.0,6.0,2,0
17,Mogi,Vasco da Gama,2,Filipin,15.3,12,19,3,5,1,1,1,2,0,0,0,1,1,0,3.0,4.0,0,0
17,Mogi,Vasco da Gama,2,Shamell,33.7,12,26,0,4,5,6,2,2,4,0,4,1,2,0,2.0,4.0,1,0
17,Mogi,Vasco da Gama,2,Jimmy,28.6,6,22,1,4,1,4,1,2,5,3,8,1,1,0,4.0,2.0,1,0
17,Mogi,Vasco da Gama,2,Fabricio,10.8,5,12,1,2,0,1,2,4,1,0,1,0,0,0,2.0,1.0,0,0
17,Mogi,Vasco da Gama,2,Vithinho,10.7,4,12,0,2,2,3,0,0,0,1,1,0,0,0,0.0,0.0,4,0
17,Mogi,Vasco da Gama,2,Wesley,11.0,4,10,0,0,2,5,0,0,0,1,1,1,0,0,2.0,1.0,0,0
17,Mogi,Vasco da Gama,2,Rafa Moreira,4.1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
17,Mogi,Vasco da Gama,2,C. Torres,21.2,2,19,0,1,0,7,2,2,11,2,13,1,0,1,2.0,4.0,0,0
17,Mogi,Vasco da Gama,2,Vieira,4.3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0,0
17,Mogi,Vasco da Gama,2,Equipe,0.0,82,177,9,25,20,41,15,20,30,12,42,19,8,3,22.0,24.0,12,0
