Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#9,Paulinho,35.6,5,2,0,2.0,4.0,3,0,27,41,3,4,5,10,8,9,1,4,5
#17,Rashaun,29.6,0,1,0,0.0,2.0,1,0,15,21,3,5,3,3,0,0,1,0,1
#26,Betinho,32.2,2,1,0,0.0,5.0,1,1,15,39,0,5,5,9,5,6,5,0,5
#5,Davi,30.6,4,1,0,3.0,3.0,0,0,11,30,1,6,4,6,0,0,3,0,3
#23,Leonardo,18.5,1,1,0,4.0,1.0,2,1,6,14,0,0,3,7,0,0,7,1,8
#21,B. Fiorotto,28.4,0,0,1,2.0,4.0,3,0,6,15,0,1,3,6,0,0,9,4,13
#32,Leal,13.2,1,2,1,2.0,3.0,1,1,5,14,0,0,2,4,1,6,1,2,3
#5,Armani,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#33,Felipe,9.2,0,0,0,2.0,0.0,1,0,0,3,0,1,0,0,0,0,2,0,2
#24,Laster,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#14,Sualisson,2.8,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1
#19,Molony-Benjamin,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,13,8,2,15.0,22.0,12,3,85,177,7,22,25,45,14,21,32,13,45
#28,Lucas,27.6,1,0,0,2.0,3.0,0,2,16,35,0,3,6,11,4,4,4,3,7
#32,David Jackson,27.8,0,2,0,2.0,2.0,1,0,14,21,3,4,2,4,1,1,2,0,2
#12,Giovannoni,29.0,5,1,0,1.0,1.0,1,1,12,32,2,8,3,4,0,0,4,0,4
#2,Fúlvio,33.2,7,2,0,2.0,0.0,3,0,11,18,1,2,4,6,0,0,3,1,4
#1,Deodato,20.2,2,0,1,1.0,1.0,0,0,6,20,1,4,1,3,1,2,1,1,2
#23,Nezinho,21.6,4,1,0,4.0,1.0,2,0,5,10,1,2,0,1,2,2,0,0,0
#10,Gustavo,12.8,0,0,0,4.0,0.0,2,0,4,15,0,3,2,3,0,0,1,0,1
#15,Renato,14.9,0,0,0,3.0,6.0,0,0,3,12,0,2,1,2,1,2,4,1,5
#99,Hayes,7.7,0,0,0,3.0,0.0,1,0,3,7,1,1,0,2,0,0,1,0,1
#8,Dedé,5.3,0,0,0,0.0,0.0,1,0,2,5,0,1,1,1,0,0,1,0,1
#25,Bruninho,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,19,6,1,22.0,14.0,11,3,76,175,9,30,20,37,9,11,23,6,29
