Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#2,Brown,32.4,6,1,0,4.0,6.0,4,0,22,43,1,3,6,12,7,10,3,0,3
#5,Hélio,34.3,5,4,0,3.0,6.0,0,0,20,36,2,4,5,8,4,8,2,3,5
#22,Jones,26.3,1,0,0,0.0,1.0,0,0,13,22,3,4,2,5,0,0,3,2,5
#12,Mathias,21.6,1,0,2,3.0,3.0,2,1,10,11,0,0,4,4,2,3,4,4,8
#5,César,18.9,1,0,0,2.0,2.0,1,0,7,15,1,3,2,3,0,0,1,1,2
#9,Pastor,21.1,2,0,0,5.0,3.0,0,0,6,21,0,3,2,5,2,2,3,0,3
#16,Alemão,17.9,1,2,0,2.0,2.0,2,0,4,11,0,0,2,5,0,1,1,0,1
#24,Gradnigo,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#7,Lucas,7.7,0,1,0,0.0,0.0,1,0,0,3,0,1,0,0,0,0,0,0,0
#18,Alef,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#15,Márcio,19.9,1,0,0,3.0,1.0,0,0,0,3,0,1,0,0,0,0,1,0,1
#13,Wesley,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,18,8,2,22.0,24.0,10,1,82,165,7,19,23,42,15,24,19,11,30
#13,JP Batista,36.3,5,0,0,3.0,3.0,4,0,30,48,0,0,13,22,4,4,8,7,15
#11,Marquinhos,36.7,3,1,1,3.0,7.0,1,0,26,48,4,9,6,9,2,3,1,1,2
#16,Olivinha,34.5,1,0,1,3.0,4.0,0,0,14,18,2,3,1,1,6,7,11,3,14
#8,Cubillan,18.0,0,0,0,2.0,3.0,1,0,8,25,1,5,1,3,3,4,1,0,1
#23,Pecos,26.3,4,0,0,4.0,2.0,1,0,4,12,0,2,2,3,0,0,0,1,1
#4,Marcelinho,14.2,2,0,0,2.0,0.0,1,0,4,13,1,4,0,0,1,1,0,0,0
#14,Ramon,26.0,2,0,1,4.0,1.0,1,0,3,8,1,2,0,1,0,0,3,0,3
#17,Danilo,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#12,Humberto,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#0,Rhett,4.3,0,0,0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
#0,João Vitor,3.1,0,0,0,2.0,0.0,2,0,0,0,0,0,0,0,0,0,1,1,2
#5,Pilar,0.6,0,0,0,0.0,0.0,0,0,0,3,0,1,0,0,0,0,0,0,0
Equipe,Equipe,0.0,17,1,3,24.0,20.0,13,0,89,175,9,26,23,39,16,19,25,14,39
