Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#10,Duda,18.4,2,1,0,1.0,1.0,4,0,15,18,1,2,5,5,2,2,2,0,2
#0,Anthony,28.9,4,0,0,1.0,4.0,1,0,12,18,0,1,5,6,2,3,3,0,3
#13,Matulionis,19.1,1,1,0,3.0,0.0,0,0,12,17,2,3,3,4,0,0,3,0,3
#44,Renan,22.4,0,1,2,4.0,1.0,3,3,12,20,2,4,3,4,0,0,4,2,6
#7,Isaac,20.3,0,1,0,2.0,0.0,2,0,8,13,2,3,1,2,0,0,3,1,4
#25,Gabriel Jaú,12.7,0,0,0,3.0,2.0,1,0,8,9,1,1,1,1,3,4,5,2,7
#6,Shilton,25.0,3,0,0,3.0,1.0,1,0,8,10,0,0,3,4,2,2,7,2,9
#30,Hettsheimeir,15.0,1,0,0,0.0,1.0,1,0,7,20,0,3,3,5,1,1,4,0,4
#10,Alex,31.4,7,4,2,3.0,4.0,4,0,7,29,1,4,0,6,4,5,3,0,3
#4,Stefano,6.9,0,0,0,2.0,1.0,2,0,0,0,0,0,0,0,0,0,1,0,1
#5,João Marcos,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#8,Henrique,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,18,8,4,22.0,15.0,19,3,89,154,9,21,24,37,14,17,36,7,43
#0,Roquemore,32.4,4,4,0,1.0,6.0,1,1,26,47,3,8,6,8,5,7,3,0,3
#7,Jefferson,25.9,3,1,0,1.0,1.0,2,0,13,26,2,5,3,5,1,1,0,1,1
#11,Teichmann,25.9,0,3,2,3.0,4.0,5,2,10,21,0,0,4,7,2,7,6,0,6
#21,Wesley,28.5,0,0,0,5.0,2.0,1,0,7,22,0,2,3,6,1,4,0,0,0
#1,Rush,23.6,1,0,0,2.0,4.0,2,0,5,7,1,1,1,2,0,0,4,0,4
#19,Gegê,29.1,2,1,1,3.0,2.0,1,0,4,17,0,1,2,7,0,0,0,0,0
#34,Lelê,14.1,0,1,1,1.0,2.0,0,0,4,8,0,0,1,2,2,4,4,1,5
#15,Audrei,11.2,0,0,0,0.0,1.0,0,0,1,7,0,1,0,1,1,2,0,0,0
#6,Adriano Big,3.3,0,0,0,0.0,0.0,0,0,0,4,0,0,0,2,0,0,0,1,1
#44,Thales,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#55,Augusto,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#10,Mosso,6.2,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,11,10,4,18.0,22.0,12,3,70,159,6,18,20,40,12,25,18,4,22
